question_id;db_id;question;predicted_sql;latency_seconds;llm_model;embedding_model;method;timestamp
15;concert_singer;Show location and name for all stadiums with a capacity between 5000 and 10000 .;SELECT T2.location, T2.name FROM stadium AS T1 JOIN concert AS T3 ON T1.stadium_id = T3.stadium_id JOIN singer_in_concert AS T4 ON T3.concert_id = T4.concert_id JOIN singer AS T2 ON T4.singer_id = T2.Singer_ID WHERE T1.capacity BETWEEN 5000 AND 10000;21.305;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:24.607656
16;concert_singer;What are the locations and names of all stations with capacity between 5000 and 10000 ?;SELECT name, location FROM stadium WHERE capacity BETWEEN 5000 AND 10000;0.594;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:25.202661
17;concert_singer;What is the maximum capacity and the average of all stadiums ?;SELECT MAX(Capacity) AS Max_Capacity, AVG(Capacity) AS Average_Capacity FROM stadium;0.5159;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:25.719680
18;concert_singer;What is the average and maximum capacities for all stadiums ?;SELECT AVG(Capacity) AS average_capacity, MAX(Capacity) AS max_capacity FROM stadium;0.5345;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:26.255221
19;concert_singer;What is the name and capacity for the stadium with highest average attendance ?;SELECT name, capacity FROM stadium ORDER BY average DESC LIMIT 1;0.4137;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:26.668917
20;concert_singer;What is the name and capacity for the stadium with the highest average attendance ?;SELECT name, capacity FROM stadium ORDER BY average DESC LIMIT 1;0.3947;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:27.064074
21;concert_singer;How many concerts are there in year 2014 or 2015 ?;SELECT COUNT(*) FROM concert WHERE year IN ('2014', '2015');0.5459;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:27.609945
22;concert_singer;How many concerts occurred in 2014 or 2015 ?;SELECT COUNT(*) FROM concert WHERE year IN ('2014', '2015');0.5466;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:28.157674
23;concert_singer;Show the stadium name and the number of concerts in each stadium .;SELECT T2.Name, COUNT(*) FROM concert AS T1 JOIN stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID GROUP BY T1.Stadium_ID;10.927;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:29.251392
24;concert_singer;For each stadium , how many concerts play there ?;SELECT T2.Stadium_ID, COUNT(*) AS concert_count FROM concert AS T1 JOIN stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID GROUP BY T2.Stadium_ID;12.402;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:30.492639
25;concert_singer;Show the stadium name and capacity with most number of concerts in year 2014 or after .;SELECT T2.name, T2.capacity FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year > = 2014 GROUP BY T2.stadium_id ORDER BY COUNT(*) DESC LIMIT 1;14.781;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:31.971748
26;concert_singer;What is the name and capacity of the stadium with the most concerts after 2013 ?;SELECT T2.name, T2.capacity FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year > 2013 AND T1.concert_ID IN (SELECT concert_ID FROM concert GROUP BY concert_ID ORDER BY COUNT(*) DESC LIMIT 1);17.342;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:33.706477
27;concert_singer;Which year has most number of concerts ?;SELECT Year FROM concert GROUP BY Year ORDER BY COUNT(*) DESC LIMIT 1;0.5348;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:34.242250
28;concert_singer;What is the year that had the most concerts ?;SELECT Year FROM concert GROUP BY Year ORDER BY COUNT(*) DESC LIMIT 1;0.5262;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:34.768428
29;concert_singer;Show the stadium names without any concert .;SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN singer_in_concert AS T3 ON T1.concert_ID = T3.concert_ID JOIN stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID;14.595;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:36.228940
30;concert_singer;What are the names of the stadiums without any concerts ?;SELECT T1.Name FROM stadium AS T1 WHERE T1.Stadium_ID NOT IN (SELECT T2.Stadium_ID FROM concert AS T2 JOIN singer_in_concert AS T3 ON T2.concert_ID = T3.concert_ID);1.357;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:37.586564
31;concert_singer;Show countries where a singer above age 40 and a singer below 30 are from .;SELECT DISTINCT country FROM singer WHERE age > 40 INTERSECT SELECT country FROM singer WHERE age < 30;0.7072;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:38.293767
32;concert_singer;Show names for all stadiums except for stadiums having a concert in year 2014 .;SELECT name FROM stadium WHERE Stadium_ID NOT IN (SELECT Stadium_ID FROM concert WHERE Year = '2014');0.6294;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:38.924178
33;concert_singer;What are the names of all stadiums that did not have a concert in 2014 ?;SELECT name FROM stadium EXCEPT SELECT T2.name FROM concert AS T1 JOIN stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE T1.Year = '2014';11.543;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:40.078514
34;concert_singer;Show the name and theme for all concerts and the number of singers in each concert .;SELECT concert_name, theme, COUNT(singer_id) AS num_singers FROM concert JOIN singer_in_concert ON concert.concert_ID = singer_in_concert.concert_ID GROUP BY concert_name, theme;12.708;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:41.349337
35;concert_singer;What are the names , themes , and number of singers for every concert ?;SELECT T1.concert_Name, T1.Theme, COUNT(T2.Singer_ID) FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.concert_ID = T2.concert_ID GROUP BY T1.concert_Name, T1.Theme;15.573;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:42.907682
36;concert_singer;List singer names and number of concerts for each singer .;SELECT T1.Name, COUNT(*) FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T2.concert_ID = T3.concert_ID GROUP BY T1.Singer_ID;16.296;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:44.538072
37;concert_singer;What are the names of the singers and number of concerts for each person ?;SELECT T1.Name, COUNT(*) AS Number_of_Concerts FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T1.concert_ID = T3.concert_ID GROUP BY T1.Singer_ID;17.866;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:46.324944
38;concert_singer;List all singer names in concerts in year 2014 .;SELECT T3.Name FROM concert AS T1 JOIN stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID JOIN singer_in_concert AS T4 ON T1.concert_ID = T4.concert_ID JOIN singer AS T3 ON T4.Singer_ID = T3.Singer_ID WHERE T1.Year = '2014';20.772;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:48.402156
39;concert_singer;What are the names of the singers who performed in a concert in 2014 ?;SELECT T2.Name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T1.concert_ID = T3.concert_ID WHERE T3.Year = 2014;15.984;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:50.000563
40;concert_singer;what is the name and nation of the singer who have a song having 'Hey ' in its name ?;SELECT T1.Name, T1.Country FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T2.concert_ID = T3.concert_ID WHERE T3.Theme LIKE '%Hey%' AND T1.Song_Name LIKE '%Hey%';1.948;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:51.949542
41;concert_singer;What is the name and country of origin of every singer who has a song with the word 'Hey ' in its title ?;SELECT T1.Name, T1.Country FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID JOIN concert AS T3 ON T2.concert_ID = T3.concert_ID WHERE T3.Theme LIKE '%Hey%';1.741;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:53.691526
42;concert_singer;Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015 .;SELECT T1.Name, T1.Location FROM stadium AS T1 JOIN concert AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE T2.Year IN ('2014', '2015') AND T2.Year IN (SELECT Year FROM concert GROUP BY Year HAVING COUNT(*) > 1);1.982;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:55.673560
43;concert_singer;What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015 ?;SELECT T1.Name, T1.Location FROM stadium AS T1 WHERE T1.Stadium_ID IN (SELECT T2.Stadium_ID FROM concert AS T2 WHERE YEAR(T2.Year) = 2014 INTERSECT SELECT T3.Stadium_ID FROM concert AS T3 WHERE YEAR(T3.Year) = 2015);21.374;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:57.810925
44;concert_singer;Find the number of concerts happened in the stadium with the highest capacity .;SELECT COUNT(*) FROM concert WHERE stadium_id = (SELECT stadium_id FROM stadium ORDER BY capacity DESC LIMIT 1);0.7367;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:58.548662
45;concert_singer;What are the number of concerts that occurred in the stadium with the largest capacity ?;SELECT COUNT(*) FROM concert WHERE stadium_id = (SELECT stadium_id FROM stadium ORDER BY Capacity DESC LIMIT 1);0.819;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:59.367687
46;pets_1;Find the number of pets whose weight is heavier than 10 .;SELECT COUNT(*) FROM Pets WHERE weight > 10;0.6065;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:13:59.974164
47;pets_1;How many pets have a greater weight than 10 ?;SELECT COUNT(*) FROM Pets WHERE weight > 10;0.4546;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:00.428773
48;pets_1;Find the weight of the youngest dog .;SELECT weight FROM pets WHERE PetType = 'Dog' AND pet_age = (SELECT MIN(pet_age) FROM pets WHERE PetType = 'Dog');0.8704;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:01.300202
49;pets_1;How much does the youngest dog weigh ?;SELECT weight FROM pets JOIN Has_Pet ON Pets.PetID = Has_Pet.PetID JOIN Student ON Has_Pet.StuID = Student.StuID WHERE PetType = 'Dog' AND (SELECT Age FROM Student WHERE StuID = Has_Pet.StuID) = (SELECT MIN(Age) FROM Student);18.742;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:03.175390
50;pets_1;Find the maximum weight for each type of pet . List the maximum weight and pet type .;SELECT MAX(weight), PetType FROM Pets GROUP BY PetType;0.5101;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:03.685509
51;pets_1;List the maximum weight and type for each type of pet .;SELECT MAX(weight), PetType FROM Pets GROUP BY PetType;0.4816;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:04.168150
52;pets_1;Find number of pets owned by students who are older than 20 .;SELECT COUNT(*) FROM Has_Pet HP JOIN Student S ON HP.StuID = S.StuID WHERE S.Age > 20;0.9647;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:05.132835
53;pets_1;How many pets are owned by students that have an age greater than 20 ?;SELECT COUNT(*) FROM Has_Pet WHERE StuID IN (SELECT StuID FROM Student WHERE Age > 20);0.7839;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:05.916709
54;pets_1;Find the number of dog pets that are raised by female students ( with sex F ) .;SELECT COUNT(*) FROM Pets WHERE PetType = 'Dog' AND StuID IN (SELECT StuID FROM Student WHERE Sex = 'F');0.9155;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:06.832258
55;pets_1;How many dog pets are raised by female students ?;SELECT COUNT(*) FROM Pets WHERE PetType = 'Dog' AND Student.Sex = 'f' AND Has_Pet.StuID = Student.StuID;10.626;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:07.894874
56;pets_1;Find the number of distinct type of pets .;SELECT DISTINCT PetType FROM Pets;0.395;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:08.290953
57;pets_1;How many different types of pet are there ?;SELECT DISTINCT PetType FROM Pets;0.3706;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:08.662589
58;pets_1;Find the first name of students who have cat or dog pet .;SELECT T1.Fname FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID IN (SELECT PetID FROM Pets WHERE PetType = 'cat' OR PetType = 'dog');14.892;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:10.152792
59;pets_1;What are the first names of every student who has a cat or dog as a pet ?;SELECT T1.Fname FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID IN (SELECT PetID FROM Pets WHERE PetType IN ('Cat', 'Dog'));17.032;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:11.856996
60;pets_1;Find the first name of students who have both cat and dog pets .;SELECT T1.Fname FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID IN (SELECT PetID FROM Pets WHERE PetType = 'cat') AND T2.PetID IN (SELECT PetID FROM Pets WHERE PetType = 'dog');18.891;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:13.747050
61;pets_1;What are the students ' first names who have both cats and dogs as pets ?;SELECT T1.Fname FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID IN (SELECT PetID FROM Pets WHERE PetType = 'cat') AND T2.PetID IN (SELECT PetID FROM Pets WHERE PetType = 'dog');20.507;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:15.797743
62;pets_1;Find the major and age of students who do not have a cat pet .;SELECT T1.Major, T1.Age FROM Student AS T1 WHERE PetID NOT IN (SELECT PetID FROM Has_Pet WHERE PetType = 'cat');0.9948;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:16.792512
63;pets_1;What major is every student who does not own a cat as a pet , and also how old are they ?;SELECT T1.Major, T1.Age FROM Student AS T1 LEFT JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID NOT IN (SELECT PetID FROM Pets WHERE PetType = 'cat');17.887;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:18.581218
64;pets_1;Find the id of students who do not have a cat pet .;SELECT StuID FROM Student WHERE StuID NOT IN (SELECT StuID FROM Has_Pet WHERE PetID IN (SELECT PetID FROM Pets WHERE PetType = 'cat'));11.463;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:19.728490
65;pets_1;What are the ids of the students who do not own cats as pets ?;SELECT StuID FROM Student WHERE PetID NOT IN (SELECT PetID FROM Has_Pet WHERE PetType = 'cat');0.8043;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:20.532800
66;pets_1;Find the first name and age of students who have a dog but do not have a cat as a pet .;SELECT T1.Fname, T1.Age FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID IN (SELECT PetID FROM Pets WHERE PetType = 'Dog') AND T2.PetID NOT IN (SELECT PetID FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID WHERE Pets.PetType = 'Cat');29.562;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:23.490102
67;pets_1;What is the first name of every student who has a dog but does not have a cat ?;SELECT T1.Fname FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetID IN (SELECT PetID FROM Pets WHERE PetType = 'Dog') AND T2.PetID NOT IN (SELECT PetID FROM Has_Pet WHERE PetType = 'Cat');2.043;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:25.534194
68;pets_1;Find the type and weight of the youngest pet .;SELECT PetType, weight FROM Pets JOIN Has_Pet ON Pets.PetID = Has_Pet.PetID JOIN Student ON Has_Pet.StuID = Student.StuID ORDER BY Age ASC LIMIT 1;13.951;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:26.930405
69;pets_1;What type of pet is the youngest animal , and how much does it weigh ?;SELECT PetType, weight FROM Pets JOIN Has_Pet ON Pets.PetID = Has_Pet.PetID JOIN Student ON Has_Pet.StuID = Student.StuID ORDER BY pet_age ASC LIMIT 1;14.893;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:28.419667
70;pets_1;Find the id and weight of all pets whose age is older than 1 .;SELECT PetID, weight FROM Pets WHERE pet_age > 1;0.5082;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:28.927835
71;pets_1;What is the id and weight of every pet who is older than 1 ?;SELECT PetID, weight FROM Pets WHERE pet_age > 1;0.5259;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:29.453735
72;pets_1;Find the average and maximum age for each type of pet .;SELECT PetType, AVG(Age) AS avg_age, MAX(Age) AS max_age FROM Student JOIN Has_Pet ON Student.StuID = Has_Pet.StuID JOIN Pets ON Has_Pet.PetID = Pets.PetID GROUP BY PetType;19.653;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:31.419055
73;pets_1;What is the average and maximum age for each pet type ?;SELECT PetType, AVG(Age) AS avg_age, MAX(Age) AS max_age FROM Student JOIN Has_Pet ON Student.StuID = Has_Pet.StuID JOIN Pets ON Has_Pet.PetID = Pets.PetID GROUP BY PetType;1.732;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:33.151022
74;pets_1;Find the average weight for each pet type .;SELECT PetType, AVG(weight) FROM Pets JOIN Has_Pet ON Pets.PetID = Has_Pet.PetID GROUP BY PetType;0.9571;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:34.108644
75;pets_1;What is the average weight for each type of pet ?;SELECT PetType, AVG(weight) FROM Pets JOIN Has_Pet ON Pets.PetID = Has_Pet.PetID GROUP BY PetType;0.9601;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:35.069359
76;pets_1;Find the first name and age of students who have a pet .;SELECT T1.Fname, T1.Age FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID;1.02;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:36.089367
77;pets_1;What are the different first names and ages of the students who do have pets ?;SELECT T1.Fname, T1.Age FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.PetID = T3.PetID;1.622;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:37.711404
78;pets_1;Find the id of the pet owned by student whose last name is ‘Smith’ .;SELECT PetID FROM Has_Pet JOIN Student ON Has_Pet.StuID = Student.StuID WHERE Student.LName = 'smith';0.8807;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:38.593183
79;pets_1;What is the id of the pet owned by the student whose last name is 'Smith ' ?;SELECT PetID FROM Has_Pet JOIN Student ON Has_Pet.StuID = Student.StuID WHERE Lname = 'Smith';0.8619;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:39.456143
80;pets_1;Find the number of pets for each student who has any pet and student id .;SELECT T1.StuID, COUNT(T2.PetID) AS NumberOfPets FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID GROUP BY T1.StuID;1.462;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:40.919082
81;pets_1;For students who have pets , how many pets does each student have ? list their ids instead of names .;SELECT T1.StuID, COUNT(*) FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID GROUP BY T1.StuID;12.396;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:42.159669
82;pets_1;Find the first name and gender of student who have more than one pet .;SELECT T1.Fname, T1.Sex FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID GROUP BY T1.StuID HAVING COUNT(*) > 1;15.188;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:43.679414
83;pets_1;What is the first name and gender of the all the students who have more than one pet ?;SELECT T1.Fname, T1.Sex FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID GROUP BY T1.StuID HAVING COUNT(T2.PetID) > 1;17.005;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:45.379932
84;pets_1;Find the last name of the student who has a cat that is age 3 .;SELECT LName FROM Student WHERE StuID IN (SELECT StuID FROM Has_Pet WHERE PetID IN (SELECT PetID FROM Pets WHERE pet_age = 3 AND PetType = 'cat'));12.535;mistral:7b;mxbai-embed-large;NLSQLTableQueryEngine + Few-Shot;2025-12-07T19:14:46.634427
