question_id,db_id,question,predicted_sql,latency_seconds,llm_model,embedding_model,method,timestamp
21,concert_singer,How many concerts are there in year 2014 or 2015 ?,SELECT COUNT(*) FROM concert WHERE YEAR = '2014' OR YEAR = '2015',0.3386,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:54.647483
22,concert_singer,How many concerts occurred in 2014 or 2015 ?,"SELECT COUNT(*) FROM concert WHERE YEAR IN ('2014', '2015')",0.331,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:54.979506
23,concert_singer,Show the stadium name and the number of concerts in each stadium .,"SELECT T2.name, COUNT(*) FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id GROUP BY T2.name",0.5453,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:55.525853
24,concert_singer,"For each stadium , how many concerts play there ?","SELECT T2.name, COUNT(*) FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.concert_id = T2.concert_id GROUP BY T2.stadium_id",0.6088,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:56.134676
25,concert_singer,Show the stadium name and capacity with most number of concerts in year 2014 or after .,"SELECT T2.name, T2.capacity FROM stadium AS T1 JOIN concert_in_stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE YEAR(T2.concert_Date) > = '2014' GROUP BY T1.Name ORDER BY COUNT(*) DESC LIMIT 1",0.845,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:56.979657
26,concert_singer,What is the name and capacity of the stadium with the most concerts after 2013 ?,"SELECT T2.name, T2.capacity FROM concert AS T1 JOIN stadium AS T2 ON T1.stadium_id = T2.stadium_id WHERE T1.year > 2013 GROUP BY T2.stadium_id ORDER BY COUNT(*) DESC LIMIT 1",0.754,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:57.733621
27,concert_singer,Which year has most number of concerts ?,SELECT Year FROM concert GROUP BY Year ORDER BY COUNT(*) DESC LIMIT 1,0.29,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:58.024614
28,concert_singer,What is the year that had the most concerts ?,SELECT Year FROM concert GROUP BY Year ORDER BY COUNT(*) DESC LIMIT 1,0.2895,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:58.314631
29,concert_singer,Show the stadium names without any concert .,SELECT name FROM stadium WHERE stadium_id NOT IN (SELECT stadium_id FROM concert),0.334,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:58.648600
30,concert_singer,What are the names of the stadiums without any concerts ?,SELECT T2.name FROM stadium AS T1 EXCEPT SELECT T3.concert_Name FROM concert AS T2 JOIN singer_in_concert AS T3 ON T2.concert_ID = T3.concert_ID,0.6291,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:59.278247
31,concert_singer,Show countries where a singer above age 40 and a singer below 30 are from .,SELECT DISTINCT country FROM singer WHERE age > 40 INTERSECT SELECT DISTINCT country FROM singer WHERE age < 30,0.3755,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:09:59.653782
32,concert_singer,Show names for all stadiums except for stadiums having a concert in year 2014 .,SELECT T3.name FROM stadium AS T1 JOIN singer_in_concert AS T2 ON T1.stadium_id = T2.stadium_id JOIN concert AS T3 ON T2.concert_id = T3.concert_id WHERE T3.year < > 2014,0.8261,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:00.479845
33,concert_singer,What are the names of all stadiums that did not have a concert in 2014 ?,SELECT T2.name FROM stadium AS T1 EXCEPT SELECT T3.name FROM concert_in_stadium AS T2 JOIN concert AS T3 ON T2.concert_id = T3.concert_id WHERE YEAR(T3.year) = 2014,0.7406,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:01.221773
34,concert_singer,Show the name and theme for all concerts and the number of singers in each concert .,"SELECT T1.concert_Name, T2.Theme FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.concert_ID = T2.concert_ID GROUP BY T1.concert_ID",0.6689,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:01.890713
35,concert_singer,"What are the names , themes , and number of singers for every concert ?","SELECT T1.concert_Name, T2.Theme, COUNT(T3.Singer_ID) FROM concert AS T1 JOIN singer_in_concert AS T2 ON T1.concert_ID = T2.concert_ID JOIN singer AS T3 ON T2.Singer_ID = T3.Singer_ID GROUP BY T1.concert_ID",0.9732,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:02.864961
36,concert_singer,List singer names and number of concerts for each singer .,"SELECT T1.name, COUNT(T2.concert_ID) FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.Singer_ID = T2.Singer_ID GROUP BY T1.name",0.6513,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:03.516221
37,concert_singer,What are the names of the singers and number of concerts for each person ?,"SELECT singer.name, COUNT(concert_in_singer.concert_ID) FROM singer_in_concert JOIN concert ON singer_in_concert.concert_ID = concert.concert_ID JOIN singer ON singer_in_concert.Singer_ID = singer.Singer_ID GROUP BY singer.name",0.9206,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:04.437881
38,concert_singer,List all singer names in concerts in year 2014 .,SELECT T3.name FROM singer_in_concert AS T1 JOIN concert AS T2 ON T1.concert_ID = T2.concert_ID JOIN singer AS T3 ON T1.Singer_ID = T3.Singer_ID WHERE YEAR(T2.year) = 2014,0.85,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:05.288898
39,concert_singer,What are the names of the singers who performed in a concert in 2014 ?,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id = T2.singer_id WHERE YEAR(T1.concert_date) = 2014,0.6683,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:05.957627
40,concert_singer,what is the name and nation of the singer who have a song having 'Hey ' in its name ?,"SELECT T1.name, T1.country FROM singer AS T1 JOIN has_pet AS T2 ON T1.singer_id = T2.singer_id WHERE song_name LIKE '%Hey%'",0.6036,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:06.562274
41,concert_singer,What is the name and country of origin of every singer who has a song with the word 'Hey ' in its title ?,"SELECT T1.name, T2.country FROM singer AS T1 JOIN has_pet AS T2 ON T1.singer_id = T2.stuid WHERE song_name LIKE '%Hey%'",0.5813,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:07.144882
42,concert_singer,Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015 .,"SELECT T1.name, T1.location FROM stadium AS T1 JOIN concert_in_stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE T2.Year IN (2014, 2015) GROUP BY T1.Stadium_ID HAVING COUNT(DISTINCT T2.concert_ID) > 0",1.0102,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:08.156077
43,concert_singer,What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015 ?,"SELECT T1.name, T1.location FROM stadium AS T1 JOIN concert_in_stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE T2.Year IN (2014, 2015) GROUP BY T1.Stadium_ID HAVING COUNT(DISTINCT T2.concert_ID) > 0",0.9777,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:09.133779
44,concert_singer,Find the number of concerts happened in the stadium with the highest capacity .,SELECT COUNT(*) FROM concert JOIN stadium ON concert.stadium_id = stadium.Stadium_ID WHERE stadium.Capacity = (SELECT MAX(Capacity) FROM stadium),0.5274,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:09.662184
45,concert_singer,What are the number of concerts that occurred in the stadium with the largest capacity ?,SELECT COUNT(*) FROM concert JOIN stadium ON concert.stadium_id = stadium.stadium_id WHERE stadium.capacity = (SELECT MAX(capacity) FROM stadium),0.5389,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:10.202096
46,pets_1,Find the number of pets whose weight is heavier than 10 .,SELECT COUNT(*) FROM has_pet WHERE weight > 10,0.3493,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:10.551400
47,pets_1,How many pets have a greater weight than 10 ?,SELECT COUNT(*) FROM has_pet hp JOIN pets p ON hp.petid = p.petid WHERE p.weight > 10,0.4091,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:10.961820
48,pets_1,Find the weight of the youngest dog .,SELECT MAX(T1.weight) FROM has_pet AS T1 JOIN pets AS T2 ON T1.PetID = T2.PetID WHERE T2.PetType = 'dog' AND T2.pet_age = (SELECT MIN(pet_age) FROM pets),0.7607,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:11.722510
49,pets_1,How much does the youngest dog weigh ?,SELECT MIN(weight) FROM has_pet JOIN pets ON has_pet.PetID = pets.PetID WHERE pets.PetType = 'dog',0.4726,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:12.196089
50,pets_1,Find the maximum weight for each type of pet . List the maximum weight and pet type .,"SELECT MAX(T2.weight), T1.pettype FROM has_pet AS T1 JOIN pets AS T2 ON T1.PetID = T2.PetID GROUP BY T2.pettype",0.5965,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:12.792559
51,pets_1,List the maximum weight and type for each type of pet .,"SELECT MAX(pettype), pettype, weight FROM has_pet JOIN pets ON has_pet.PetID = pets.PetID GROUP BY pettype ORDER BY MAX(weight) DESC",0.5409,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:13.333413
52,pets_1,Find number of pets owned by students who are older than 20 .,SELECT COUNT(*) FROM has_pet JOIN pets ON has_pet.petid = pets.petid JOIN student ON has_pet.stuid = student.stuid WHERE student.age > 20,0.5781,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:13.911474
53,pets_1,How many pets are owned by students that have an age greater than 20 ?,SELECT COUNT(*) FROM Has_Pet H JOIN Student S ON H.StuID = S.StuID WHERE S.Age > 20,0.4251,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:14.336537
54,pets_1,Find the number of dog pets that are raised by female students ( with sex F ) .,"SELECT COUNT(*) FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID, Student WHERE Student.Sex = 'F' AND Pets.PetType = 'dog'",0.5584,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:14.895927
55,pets_1,How many dog pets are raised by female students ?,SELECT COUNT(*) FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID JOIN Student ON Has_Pet.StuID = Student.StuID WHERE Pets.PetType = 'dog' AND Student.Sex = 'female',0.7147,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:15.611568
56,pets_1,Find the number of distinct type of pets .,SELECT COUNT(DISTINCT PetType) FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID,0.4165,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:16.028049
57,pets_1,How many different types of pet are there ?,SELECT COUNT(DISTINCT PetType) FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID,0.4182,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:16.446205
58,pets_1,Find the first name of students who have cat or dog pet .,"SELECT T1.fname FROM has_pet AS T1 JOIN pets AS T2 ON T1.petid = T2.petid WHERE T2.pettype IN ('cat', 'dog')",0.5725,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:17.019839
59,pets_1,What are the first names of every student who has a cat or dog as a pet ?,"SELECT T1.fname FROM has_pet AS T1 JOIN pets AS T2 ON T1.petid = T2.petid WHERE T2.pettype IN ('cat', 'dog')",0.599,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:17.618823
60,pets_1,Find the first name of students who have both cat and dog pets .,SELECT T1.fname FROM has_pet AS T1 JOIN pets AS T2 ON T1.petid = T2.petid WHERE T2.pettype = 'cat' INTERSECT SELECT T1.fname FROM has_pet AS T1 JOIN pets AS T2 ON T1.petid = T2.petid WHERE T2.pettype = 'dog',0.957,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:18.575857
61,pets_1,What are the students ' first names who have both cats and dogs as pets ?,SELECT T1.fname FROM has_pet AS T1 JOIN pets AS T2 ON T1.petid = T2.petid WHERE T2.pettype = 'cat' INTERSECT SELECT T1.fname FROM has_pet AS T1 JOIN pets AS T2 ON T1.petid = T2.petid WHERE T2.pettype = 'dog',0.9953,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:19.571184
62,pets_1,Find the major and age of students who do not have a cat pet .,"SELECT Student.LName, Student.Age FROM Student LEFT JOIN Has_Pet ON Student.StuID = Has_Pet.StuID WHERE Has_Pet.PetType ! = 'Cat'",0.558,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:20.129233
63,pets_1,"What major is every student who does not own a cat as a pet , and also how old are they ?","SELECT S.Major, P.weight FROM Student S JOIN Has_Pet HP ON S.StuID = HP.StuID JOIN Pets P ON HP.PetID = P.PetID WHERE P.PetType ! = 'cat' GROUP BY S.StuID",0.7338,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:20.863038
64,pets_1,Find the id of students who do not have a cat pet .,SELECT StuID FROM Has_Pet WHERE PetType ! = 'cat',0.2903,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:21.153320
65,pets_1,What are the ids of the students who do not own cats as pets ?,SELECT StuID FROM Has_Pet WHERE PetType ! = 'cat' GROUP BY StuID,0.3304,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:21.484767
66,pets_1,Find the first name and age of students who have a dog but do not have a cat as a pet .,"SELECT T1.fname, T1.age FROM student AS T1 LEFT JOIN has_pet AS T2 ON T1.stuid = T2.stuID WHERE T2.pettype = 'dog' AND T2.petid IS NOT NULL AND T2.pettype ! = 'cat'",0.799,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:22.284457
67,pets_1,What is the first name of every student who has a dog but does not have a cat ?,SELECT T1.fname FROM students AS T1 JOIN pets AS T2 ON T1.stuid = T2.petid WHERE T2.pettype = 'dog' AND T2.petid NOT IN (SELECT petid FROM pets WHERE pettype = 'cat'),0.7579,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:23.043417
68,pets_1,Find the type and weight of the youngest pet .,"SELECT PetType, weight FROM has_pet JOIN pets ON has_pet.PetID = pets.PetID WHERE has_pet.StuID = (SELECT StuID FROM student WHERE Age = (SELECT MIN(Age) FROM student))",0.6866,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:23.729983
69,pets_1,"What type of pet is the youngest animal , and how much does it weigh ?","SELECT PetType, weight FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID WHERE Pets.pet_age = (SELECT MIN(pet_age) FROM Pets)",0.6021,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:24.333080
70,pets_1,Find the id and weight of all pets whose age is older than 1 .,"SELECT T2.PetID, T2.weight FROM has_pet AS T1 JOIN pets AS T2 ON T1.PetID = T2.PetID WHERE T2.pet_age > 1",0.6077,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:24.940781
71,pets_1,What is the id and weight of every pet who is older than 1 ?,"SELECT T2.PetID, T2.weight FROM has_pet AS T1 JOIN pets AS T2 ON T1.PetID = T2.PetID WHERE T2.pet_age > 1",0.6353,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:25.576124
72,pets_1,Find the average and maximum age for each type of pet .,"SELECT PetType, AVG(StuID.Age) AS AverageAge, MAX(StuID.Age) AS MaxAge FROM Has_Pet JOIN Student ON Has_Pet.StuID = Student.StuID GROUP BY PetType",0.6509,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:26.227011
73,pets_1,What is the average and maximum age for each pet type ?,"SELECT PetType, AVG(Age), MAX(Age) FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID GROUP BY PetType",0.5199,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:26.747940
74,pets_1,Find the average weight for each pet type .,"SELECT p.pettype, AVG(p.weight) FROM has_pet AS h JOIN pets AS p ON h.petid = p.petid GROUP BY p.pettype",0.5637,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:27.312672
75,pets_1,What is the average weight for each type of pet ?,"SELECT T1.PetType, AVG(T2.weight) FROM has_pet AS T1 JOIN pets AS T2 ON T1.PetID = T2.PetID GROUP BY T1.PetType",0.6336,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:27.946265
76,pets_1,Find the first name and age of students who have a pet .,"SELECT T1.fname, T1.age FROM student AS T1 JOIN has_pet AS T2 ON T1.stuid = T2.stuid WHERE T2.PetID IS NOT NULL",0.5965,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:28.542785
77,pets_1,What are the different first names and ages of the students who do have pets ?,"SELECT DISTINCT T1.fname, T1.age FROM has_pet AS T1 JOIN students AS T2 ON T1.stuid = T2.stuid WHERE T2.petid IS NOT NULL",0.638,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:29.180815
78,pets_1,Find the id of the pet owned by student whose last name is ‘Smith’ .,SELECT PetID FROM Has_Pet WHERE StuID IN (SELECT StuID FROM Student WHERE LName = 'Smith'),0.4094,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:29.591334
79,pets_1,What is the id of the pet owned by the student whose last name is 'Smith ' ?,SELECT PetID FROM Has_Pet WHERE StuID = (SELECT StuID FROM Student WHERE LName = 'Smith'),0.4199,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:30.011914
80,pets_1,Find the number of pets for each student who has any pet and student id .,"SELECT T1.StuID, COUNT(T2.PetID) FROM Has_Pet AS T1 JOIN Pets AS T2 ON T1.PetID = T2.PetID WHERE T1.StuID IS NOT NULL GROUP BY T1.StuID",0.7787,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:30.790571
81,pets_1,"For students who have pets , how many pets does each student have ? list their ids instead of names .","SELECT StuID, COUNT(PetID) FROM Has_Pet JOIN Pets ON Has_Pet.PetID = Pets.PetID GROUP BY StuID",0.5033,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:31.294439
82,pets_1,Find the first name and gender of student who have more than one pet .,"SELECT T1.fname, T1.sex FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID GROUP BY T1.StuID HAVING COUNT(T2.PetID) > 1",0.7847,granite3.3:2b,mxbai-embed-large,NLSQLTableQueryEngine + Few-Shot,2025-12-07T19:10:32.080023
