question_id,db_id,question,predicted_sql,latency_seconds,model,timestamp
15,concert_singer,Show location and name for all stadiums with a capacity between 5000 and 10000 .,"select location, name from stadium where capacity between 5000 and 10000",1.0638,qwen2.5:7b,2025-12-06T15:40:58.807351
16,concert_singer,What are the locations and names of all stations with capacity between 5000 and 10000 ?,"select location, name from stadium where capacity between 5000 and 10000",1.0682,qwen2.5:7b,2025-12-06T15:40:59.877210
17,concert_singer,What is the maximum capacity and the average of all stadiums ?,"select max(capacity) as max_capacity , avg(capacity) as avg_capacity from stadium",1.028,qwen2.5:7b,2025-12-06T15:41:00.907294
18,concert_singer,What is the average and maximum capacities for all stadiums ?,"select avg(capacity) as average_capacity , max(capacity) as maximum_capacity from stadium",1.0282,qwen2.5:7b,2025-12-06T15:41:01.937377
19,concert_singer,What is the name and capacity for the stadium with highest average attendance ?,"select name, capacity from stadium where average = (select avg(average) from stadium order by average desc limit 1)",1.0281,qwen2.5:7b,2025-12-06T15:41:02.967566
20,concert_singer,What is the name and capacity for the stadium with the highest average attendance ?,"select name, capacity from stadium where average = (select max(average) from stadium)",0.8428,qwen2.5:7b,2025-12-06T15:41:03.811902
21,concert_singer,How many concerts are there in year 2014 or 2015 ?,select count(*) from concert where year = '2014' union select count(*) from concert where year = '2015',1.2676,qwen2.5:7b,2025-12-06T15:41:05.081835
22,concert_singer,How many concerts occurred in 2014 or 2015 ?,select count(*) from concert where year = '2014' union select count(*) from concert where year = '2015',1.1549,qwen2.5:7b,2025-12-06T15:41:06.240203
23,concert_singer,Show the stadium name and the number of concerts in each stadium .,"select T2.name, count(*) from concert as T1 join stadium as T2 on T1.stadium_id = T2.stadium_id group by T2.name",1.43,qwen2.5:7b,2025-12-06T15:41:07.671255
24,concert_singer,"For each stadium , how many concerts play there ?","select t1.stadium_id, count(*) from stadium as t1 join concert as t2 on t1.stadium_id = t2.stadium_id group by t1.stadium_id",1.5541,qwen2.5:7b,2025-12-06T15:41:09.225398
25,concert_singer,Show the stadium name and capacity with most number of concerts in year 2014 or after .,"select t2.name, t2.capacity from concert as t1 join stadium as t2 on t1.stadium_id = t2.stadium_id where t1.year > = 2014 group by t2.stadium_id order by count(*) desc limit 1",1.9929,qwen2.5:7b,2025-12-06T15:41:11.219521
26,concert_singer,What is the name and capacity of the stadium with the most concerts after 2013 ?,"select t2.name, t2.capacity from concert as t1 join stadium as t2 on t1.stadium_id = t2.stadium_id where t1.year > 2013 group by t2.stadium_id order by count(*) desc limit 1",1.9686,qwen2.5:7b,2025-12-06T15:41:13.189674
27,concert_singer,Which year has most number of concerts ?,select year from concert group by year order by count(*) desc limit 1,0.9016,qwen2.5:7b,2025-12-06T15:41:14.092940
28,concert_singer,What is the year that had the most concerts ?,select year from concert group by year order by count(*) desc limit 1,0.8887,qwen2.5:7b,2025-12-06T15:41:14.982770
29,concert_singer,Show the stadium names without any concert .,SELECT name FROM stadium WHERE stadium_id NOT IN (SELECT stadium_id FROM concert),0.9029,qwen2.5:7b,2025-12-06T15:41:15.886568
30,concert_singer,What are the names of the stadiums without any concerts ?,select name from stadium except select T2.name from concert as T1 join stadium as T2 on T1.stadium_id = T2.stadium_id,1.1992,qwen2.5:7b,2025-12-06T15:41:17.086791
31,concert_singer,Show countries where a singer above age 40 and a singer below 30 are from .,SELECT country FROM singer WHERE age > 40 INTERSECT SELECT country FROM singer WHERE age < 30,1.1181,qwen2.5:7b,2025-12-06T15:41:18.206875
32,concert_singer,Show names for all stadiums except for stadiums having a concert in year 2014 .,select name from stadium where stadium_id not in (select stadium_id from concert where year = '2014'),1.1275,qwen2.5:7b,2025-12-06T15:41:19.335346
33,concert_singer,What are the names of all stadiums that did not have a concert in 2014 ?,select name from stadium except select T2.name from concert as T1 join stadium as T2 on T1.stadium_id = T2.stadium_id where T1.year = '2014',1.6263,qwen2.5:7b,2025-12-06T15:41:20.962646
34,concert_singer,Show the name and theme for all concerts and the number of singers in each concert .,"select T1.concert_name, T1.theme, count(*) from concert as T1 join singer_in_concert as T2 on T1.concert_id = T2.concert_id group by T1.concert_id",1.7129,qwen2.5:7b,2025-12-06T15:41:22.676531
35,concert_singer,"What are the names , themes , and number of singers for every concert ?","select T4.concert_name, T3.theme, count(*) from singer_in_concert as T1 join singer as T2 on T1.singer_id = T2.singer_id join concert as T3 on T1.concert_id = T3.concert_id group by T4.concert_name, T3.theme",2.1338,qwen2.5:7b,2025-12-06T15:41:24.811281
36,concert_singer,List singer names and number of concerts for each singer .,"select T1.name , count(*) from singer as T1 join singer_in_concert as T2 on T1.singer_id = T2.singer_id join concert as T3 on T2.concert_id = T3.concert_id group by T1.singer_id",1.9222,qwen2.5:7b,2025-12-06T15:41:26.734476
37,concert_singer,What are the names of the singers and number of concerts for each person ?,"select T1.name , count(*) from singer as T1 join singer_in_concert as T2 on T1.singer_id = T2.singer_id group by T1.name",1.3868,qwen2.5:7b,2025-12-06T15:41:28.122285
38,concert_singer,List all singer names in concerts in year 2014 .,select T3.name from singer_in_concert as T1 join singer as T3 on T1.singer_id = T3.singer_id join concert as T2 on T1.concert_id = T2.concert_id where T2.year = '2014',2.0581,qwen2.5:7b,2025-12-06T15:41:30.180874
39,concert_singer,What are the names of the singers who performed in a concert in 2014 ?,select T3.name from singer_in_concert as T1 join singer as T3 on T1.singer_id = T3.singer_id join concert as T2 on T1.concert_id = T2.concert_id where T2.year = '2014',2.0358,qwen2.5:7b,2025-12-06T15:41:32.217840
40,concert_singer,what is the name and nation of the singer who have a song having 'Hey ' in its name ?,"select t1.name, t1.country from singer as t1 join singer_in_concert as t2 on t1.singer_id = t2.singer_id join concert as t3 on t2.concert_id = t3.concert_id where t1.song_name like '%Hey '",2.0934,qwen2.5:7b,2025-12-06T15:41:34.312239
41,concert_singer,What is the name and country of origin of every singer who has a song with the word 'Hey ' in its title ?,"select name, country from singer where song_name like '%hey %' intersect select name, country from singer",1.1192,qwen2.5:7b,2025-12-06T15:41:35.432674
42,concert_singer,Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015 .,"select t2.location,t2.name from concert as t1 join stadium as t2 on t1.stadium_id = t2.stadium_id where t1.year = 2014 intersect select t2.location,t2.name from concert as t1 join stadium as t2 on t1.stadium_id = t2.stadium_id where t1.year = 2015",2.6088,qwen2.5:7b,2025-12-06T15:41:38.042440
43,concert_singer,What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015 ?,"select t2.name, t2.location from concert as t1 join stadium as t2 on t1.stadium_id = t2.stadium_id where year = 2014 intersect select t2.name, t2.location from concert as t1 join stadium as t2 on t1.stadium_id = t2.stadium_id where year = 2015",2.4074,qwen2.5:7b,2025-12-06T15:41:40.450982
44,concert_singer,Find the number of concerts happened in the stadium with the highest capacity .,select count(*) from concert as c join stadium as s on c.stadium_id = s.stadium_id where s.capacity = (select max(capacity) from stadium),1.4081,qwen2.5:7b,2025-12-06T15:41:41.861275
45,concert_singer,What are the number of concerts that occurred in the stadium with the largest capacity ?,select count(*) from concert where stadium_id = (select stadium_id from stadium order by capacity desc limit 1),0.9994,qwen2.5:7b,2025-12-06T15:41:42.861257
46,pets_1,Find the number of pets whose weight is heavier than 10 .,select count(*) from has_pet as T1 join pets as T2 on T1.petid = T2.petid where T2.weight > 10,1.314,qwen2.5:7b,2025-12-06T15:41:44.175906
47,pets_1,How many pets have a greater weight than 10 ?,select count(*) from has_pet as T1 join pets as T2 on T1.petid = T2.petid where T2.weight > 10,1.227,qwen2.5:7b,2025-12-06T15:41:45.403923
48,pets_1,Find the weight of the youngest dog .,select weight from pets where pet_age = (select min(pet_age) from pets where pettype = 'dog') and pettype = 'dog',1.3226,qwen2.5:7b,2025-12-06T15:41:46.727540
49,pets_1,How much does the youngest dog weigh ?,select min(pet_age)*weight from pets where pettype = 'dog',0.7932,qwen2.5:7b,2025-12-06T15:41:47.521824
50,pets_1,Find the maximum weight for each type of pet . List the maximum weight and pet type .,"select max(t2.weight) , t2.pettype from pets as t2 join has_pet as t1 on t2.petid = t1.petid group by t2.pettype",1.5575,qwen2.5:7b,2025-12-06T15:41:49.079341
51,pets_1,List the maximum weight and type for each type of pet .,"select max(t3.weight) , t3.pettype from pets as t3 join has_pet as t1 on t3.petid = t1.petid group by t3.pettype",1.4271,qwen2.5:7b,2025-12-06T15:41:50.507987
52,pets_1,Find number of pets owned by students who are older than 20 .,select count(*) from has_pet as T1 join student as T2 on T1.StuID = T2.StuID where T2.Age > 20,1.3913,qwen2.5:7b,2025-12-06T15:41:51.901323
53,pets_1,How many pets are owned by students that have an age greater than 20 ?,select count(*) from has_pet as T1 join student as T2 on T1.StuID = T2.StuID where T2.Age > 20,1.2776,qwen2.5:7b,2025-12-06T15:41:53.179929
54,pets_1,Find the number of dog pets that are raised by female students ( with sex F ) .,select count(*) from has_pet as T1 join pets as T2 on T1.petid = T2.petid where T2.pettype = 'dog' and T1.stuid in (select stuid from student where sex = 'F'),1.7563,qwen2.5:7b,2025-12-06T15:41:54.937261
55,pets_1,How many dog pets are raised by female students ?,select count(*) from has_pet as T1 join student as T2 on T1.stuid = T2.stuid join pets as T3 on T1.petid = T3.petid where T2.sex = 'F' and T3.pettype = 'dog',1.8823,qwen2.5:7b,2025-12-06T15:41:56.821608
56,pets_1,Find the number of distinct type of pets .,select count(*) from pets group by pettype,0.6019,qwen2.5:7b,2025-12-06T15:41:57.423519
57,pets_1,How many different types of pet are there ?,select count(*) from pets group by pettype,0.578,qwen2.5:7b,2025-12-06T15:41:58.004108
58,pets_1,Find the first name of students who have cat or dog pet .,select T1.fname from student as T1 join has_pet as T2 on T1.stuid = T2.stuID join pets as T3 on T2.petid = T3.petid where T3.pettype like '%cat%' union select T1.fname from student as T1 join has_pet as T2 on T1.stuid = T2.stuID join pets as T3 on T2.petid = T3.petid where T3.pettype like '%dog%',3.2382,qwen2.5:7b,2025-12-06T15:42:01.243556
59,pets_1,What are the first names of every student who has a cat or dog as a pet ?,select T1.fname from student as T1 join has_pet as T2 on T1.stuid = T2.stuID join pets as T3 on T2.petid = T3.petid where T3.pettype like '%cat%' union select T1.fname from student as T1 join has_pet as T2 on T1.stuid = T2.stuID join pets as T3 on T2.petid = T3.petid where T3.pettype like '%dog%',3.2502,qwen2.5:7b,2025-12-06T15:42:04.495484
60,pets_1,Find the first name of students who have both cat and dog pets .,select T1.fname from student as T1 join has_pet as T2 on T1.stuid = T2.stuid join pets as P2 on T2.petid = P2.petid where P2.pettype = 'cat' intersect select T1.fname from student as T1 join has_pet as T3 on T1.stuid = T3.stuid join pets as P3 on T3.petid = P3.petid where P3.pettype = 'dog',3.2123,qwen2.5:7b,2025-12-06T15:42:07.708802
61,pets_1,What are the students ' first names who have both cats and dogs as pets ?,select T1.fname from student as T1 join has_pet as T2 on T1.stuid = T2.stuid join pets as P2 on T2.petid = P2.petid where P2.pettype = 'cat' intersect select T1.fname from student as T1 join has_pet as T3 on T1.stuid = T3.stuid join pets as P3 on T3.petid = P3.petid where P3.pettype = 'dog',3.0833,qwen2.5:7b,2025-12-06T15:42:10.793646
62,pets_1,Find the major and age of students who do not have a cat pet .,"SELECT major, age FROM student WHERE StuID NOT IN (SELECT StuID FROM has_pet WHERE PetID IN (SELECT PetID FROM pets WHERE PetType = 'cat'))",1.4878,qwen2.5:7b,2025-12-06T15:42:12.282537
63,pets_1,"What major is every student who does not own a cat as a pet , and also how old are they ?","select s.major,s.age from student as s where s.stuid not in (select h.stuid from has_pet as h join pets as p on h.petid = p.petid where p.pettype = 'cat') intersect select s.major,s.age from student as s",1.9814,qwen2.5:7b,2025-12-06T15:42:14.265963
64,pets_1,Find the id of students who do not have a cat pet .,select stuid from has_pet where petid not in (select petid from pets where pettype = 'cat'),1.131,qwen2.5:7b,2025-12-06T15:42:15.398002
65,pets_1,What are the ids of the students who do not own cats as pets ?,select stuid from has_pet where petid not in (select petid from pets where pettype = 'cat'),0.9969,qwen2.5:7b,2025-12-06T15:42:16.395916
66,pets_1,Find the first name and age of students who have a dog but do not have a cat as a pet .,"select fname, age from student where stuid in (select stuid from has_pet where petid in (select petid from pets where pettype = 'dog') and stuid not in (select stuid from has_pet where petid in (select petid from pets where pettype = 'cat')))",2.0745,qwen2.5:7b,2025-12-06T15:42:18.471579
67,pets_1,What is the first name of every student who has a dog but does not have a cat ?,select T1.fname from student as T1 join has_pet as T2 on T1.stuid = T2.stuid join pets as T3 on T2.petid = T3.petid where T3.pettype = 'dog' and T1.stuid not in (select stuid from has_pet join pets on has_pet.petid = pets.petid where pets.pettype = 'cat'),2.7528,qwen2.5:7b,2025-12-06T15:42:21.228158
68,pets_1,Find the type and weight of the youngest pet .,"select p.petttype, p.weight from pets as p join has_pet as h on p.petid = h.petid where p.pet_age = (select min(pet_age) from pets)",1.5597,qwen2.5:7b,2025-12-06T15:42:22.788871
69,pets_1,"What type of pet is the youngest animal , and how much does it weigh ?","select t3.pettype, t3.weight from has_pet as t1 join pets as t3 on t1.petid = t3.petid where t3.pet_age = (select min.pet_age from (select pet_age from pets) as min)",1.7839,qwen2.5:7b,2025-12-06T15:42:24.573766
70,pets_1,Find the id and weight of all pets whose age is older than 1 .,"select petid, weight from pets where pet_age > 1",0.7337,qwen2.5:7b,2025-12-06T15:42:25.307511
71,pets_1,What is the id and weight of every pet who is older than 1 ?,"select petid, weight from pets where pet_age > 1",0.8462,qwen2.5:7b,2025-12-06T15:42:26.154714
72,pets_1,Find the average and maximum age for each type of pet .,"select avg(pet_age) , pettype from pets group by pettype union select max(pet_age) , pettype from pets group by pettype",1.4203,qwen2.5:7b,2025-12-06T15:42:27.577045
73,pets_1,What is the average and maximum age for each pet type ?,"select avg(pet_age) as avg_age, pettype from pets group by pettype union select max(pet_age) as max_age, pettype from pets group by pettype",1.3557,qwen2.5:7b,2025-12-06T15:42:28.934795
74,pets_1,Find the average weight for each pet type .,"select avg(weight) , pettype from pets group by pettype",0.8623,qwen2.5:7b,2025-12-06T15:42:29.799146
75,pets_1,What is the average weight for each type of pet ?,"select pettype, avg(weight) from pets group by pettype",0.6969,qwen2.5:7b,2025-12-06T15:42:30.497060
76,pets_1,Find the first name and age of students who have a pet .,"select s.fname, s.age from student as s join has_pet as hp on s.stuid = hp.stuID join pets as p on hp.petid = p.petid",1.4308,qwen2.5:7b,2025-12-06T15:42:31.928912
77,pets_1,What are the different first names and ages of the students who do have pets ?,"select T1.fname , T1.age from student as T1 join has_pet as T2 on T1.StuID = T2.StuID where T2.StuID is not null union select fname , age from student where StuID not in (select StuID from has_pet)",2.0988,qwen2.5:7b,2025-12-06T15:42:34.028667
78,pets_1,Find the id of the pet owned by student whose last name is ‘Smith’ .,select T1.petid from has_pet as T1 join student as T2 on T1.stuid = T2.stuidid where T2.lname = 'Smith',1.3463,qwen2.5:7b,2025-12-06T15:42:35.375938
79,pets_1,What is the id of the pet owned by the student whose last name is 'Smith ' ?,select T1.petid from has_pet as T1 join student as T2 on T1.stuid = T2.stuID where T2.lname = 'Smith ',1.3428,qwen2.5:7b,2025-12-06T15:42:36.720956
80,pets_1,Find the number of pets for each student who has any pet and student id .,select count(*) from has_pet as T1 join student as T2 on T1.stuid = T2.stuid where T1.stuid in (select stuid from has_pet) group by T2.stuid,1.6877,qwen2.5:7b,2025-12-06T15:42:38.408640
81,pets_1,"For students who have pets , how many pets does each student have ? list their ids instead of names .","select stuid, count(*) from has_pet group by stuid",0.7117,qwen2.5:7b,2025-12-06T15:42:39.122338
82,pets_1,Find the first name and gender of student who have more than one pet .,"select t1.fname, t1.sex from student as t1 join has_pet as t2 on t1.stuid = t2.stuID join has_pet as t3 on t1.stuid = t3.stuID where t2.stuID < > t3.stuID union select t1.fname, t1.sex from student as t1 join has_pet as t2 on t1.stuid = t2.stuID join has_pet as t3 on t1.stuid = t3.stuID where t2.petid < > t3.petid",3.5973,qwen2.5:7b,2025-12-06T15:42:42.721091
83,pets_1,What is the first name and gender of the all the students who have more than one pet ?,"select t1.fname, t1.sex from student as t1 join has_pet as t2 on t1.stuid = t2.stuid group by t1.stuid having count(*) > 1",1.4486,qwen2.5:7b,2025-12-06T15:42:44.169697
84,pets_1,Find the last name of the student who has a cat that is age 3 .,select T1.Lname from Student as T1 join Has_Pet as T2 on T1.StuID = T2.StuID join Pets as T3 on T2.PetID = T3.PetID where T3.PetType = 'cat' and T3.pet_age = 3,2.1784,qwen2.5:7b,2025-12-06T15:42:46.349207
85,pets_1,What is the last name of the student who has a cat that is 3 years old ?,select s.lname from student as s join has_pet as hp on s.stuid = hp.stuid join pets as p on hp.petid = p.petid where p.pettype = 'cat' and p.pet_age = 3,1.6702,qwen2.5:7b,2025-12-06T15:42:48.020930
86,pets_1,Find the average age of students who do not have any pet .,select avg(t1.age) from student as t1 where t1.stuid not in (select stuid from has_pet),1.1589,qwen2.5:7b,2025-12-06T15:42:49.179831
87,pets_1,What is the average age for all students who do not own any pets ?,select avg(t1.age) from student as t1 where t1.stuid not in (select stuid from has_pet),1.2056,qwen2.5:7b,2025-12-06T15:42:50.386928
88,employee_hire_evaluation,How many employees are there ?,select count(*) from employee,0.6028,qwen2.5:7b,2025-12-06T15:42:50.992070
89,employee_hire_evaluation,Count the number of employees,select count(*) from employee,0.4972,qwen2.5:7b,2025-12-06T15:42:51.491245
90,employee_hire_evaluation,Sort employee names by their age in ascending order .,select name from employee order by age asc,0.6775,qwen2.5:7b,2025-12-06T15:42:52.169724
91,employee_hire_evaluation,List the names of employees and sort in ascending order of age .,select name from employee order by age asc,0.5625,qwen2.5:7b,2025-12-06T15:42:52.733233
92,employee_hire_evaluation,What is the number of employees from each city ?,"select city , count(*) from employee group by city",0.7746,qwen2.5:7b,2025-12-06T15:42:53.508810
93,employee_hire_evaluation,Count the number of employees for each city .,"select city, count(*) from employee group by city",0.732,qwen2.5:7b,2025-12-06T15:42:54.242857
94,employee_hire_evaluation,Which cities do more than one employee under age 30 come from ?,select city from employee where age < 30 and city in (select city from employee where age < 30) group by city having count(*) > 1,1.4017,qwen2.5:7b,2025-12-06T15:42:55.645942
95,employee_hire_evaluation,Find the cities that have more than one employee under age 30 .,select city from employee where age < 30 and city in (select city from employee where age < 30) group by city having count(*) > 1,1.2769,qwen2.5:7b,2025-12-06T15:42:56.923843
96,employee_hire_evaluation,Find the number of shops in each location .,"select location, count(*) from shop group by location",0.7437,qwen2.5:7b,2025-12-06T15:42:57.667510
97,employee_hire_evaluation,How many shops are there in each location ?,"select location , count(*) from shop group by location",0.6648,qwen2.5:7b,2025-12-06T15:42:58.333304
98,employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest .,"select T2.manager_name, T2.district from shop as T1 join employee as T2 on T1.manager_name = T2.name join hiring as H on T1.shop_id = H.shop_id where T1.number_products = (select max(number_products) from shop)",2.0213,qwen2.5:7b,2025-12-06T15:43:00.356732
99,employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products ?,"select T2.manager_name, T2.district from shop as T1 join employee as T2 on T1.manager_name = T2.name join hiring as H on T1.shop_id = H.shop_id where H.is_full_time = true and H.start_from < = 'current_date' group by T1.shop_id order by sum(T1.number_products) desc limit 1",2.3841,qwen2.5:7b,2025-12-06T15:43:02.742857
100,employee_hire_evaluation,find the minimum and maximum number of products of all stores .,"select min(number_products) as min_products, max(number_products) as max_products from shop",1.0071,qwen2.5:7b,2025-12-06T15:43:03.751819
101,employee_hire_evaluation,What are the minimum and maximum number of products across all the shops ?,"select min(number_products) , max(number_products) from shop",0.8575,qwen2.5:7b,2025-12-06T15:43:04.611733
102,employee_hire_evaluation,"Return the name , location and district of all shops in descending order of number of products .","select t2.name, t2.location, t2.district from shop as t2 join hiring as t1 on t2.shop_id = t1.shop_id group by t2.shop_id order by t2.number_products desc",1.7262,qwen2.5:7b,2025-12-06T15:43:06.339536
103,employee_hire_evaluation,"Sort all the shops by number products in descending order , and return the name , location and district of each shop .","select t2.name, t2.location, t2.district from shop as t2 join hiring as t1 on t2.shop_id = t1.shop_id group by t2.shop_id order by t2.number_products desc",1.7217,qwen2.5:7b,2025-12-06T15:43:08.062757
104,employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products .,select t2.name from shop as t2 where t2.number_products > (select avg(number_products) from shop),1.1482,qwen2.5:7b,2025-12-06T15:43:09.210991
105,employee_hire_evaluation,Which shops ' number products is above the average ? Give me the shop names .,select T2.name from shop as T2 where T2.number_products > (select avg(number_products) from shop),1.1187,qwen2.5:7b,2025-12-06T15:43:10.330930
106,employee_hire_evaluation,find the name of employee who was awarded the most times in the evaluation .,select Name from employee where Employee_ID = (select Employee_ID from evaluation group by Employee_ID order by count(*) desc limit 1),1.2168,qwen2.5:7b,2025-12-06T15:43:11.548812
107,employee_hire_evaluation,Which employee received the most awards in evaluations ? Give me the employee name .,select name from employee where employee_id = (select employee_id from evaluation group by employee_id order by count(*) desc limit 1),1.0819,qwen2.5:7b,2025-12-06T15:43:12.631714
108,employee_hire_evaluation,Find the name of the employee who got the highest one time bonus .,select name from employee where employee_id = (select employee_id from evaluation order by bonus desc limit 1),0.9596,qwen2.5:7b,2025-12-06T15:43:13.592594
109,employee_hire_evaluation,Which employee received the biggest bonus ? Give me the employee name .,select name from employee where employee_id = (select employee_id from evaluation order by bonus desc limit 1),1.0875,qwen2.5:7b,2025-12-06T15:43:14.681129
110,employee_hire_evaluation,Find the names of employees who never won any award in the evaluation .,select name from employee where employee_id not in (select employee_id from evaluation),0.7956,qwen2.5:7b,2025-12-06T15:43:15.477735
111,employee_hire_evaluation,What are the names of the employees who never received any evaluation ?,select name from employee where employee_id not in (select employee_id from evaluation),0.7967,qwen2.5:7b,2025-12-06T15:43:16.275424
112,employee_hire_evaluation,What is the name of the shop that is hiring the largest number of employees ?,select t2.name from hiring as t1 join shop as t2 on t1.shop_id = t2.shop_id group by t2.shop_id order by count(*) desc limit 1,1.5445,qwen2.5:7b,2025-12-06T15:43:17.822116
113,employee_hire_evaluation,Which shop has the most employees ? Give me the shop name .,select T2.name from hiring as T1 join shop as T2 on T1.shop_id = T2.shop_id group by T2.shop_id order by count(T1.employee_id) desc limit 1,1.6097,qwen2.5:7b,2025-12-06T15:43:19.433040
114,employee_hire_evaluation,Find the name of the shops that do not hire any employee .,select t2.name from shop as t2 where t2.shop_id not in (select t1.shop_id from hiring as t1),1.259,qwen2.5:7b,2025-12-06T15:43:20.693007
115,employee_hire_evaluation,Which shops run with no employees ? Find the shop names,select T2.name from shop as T2 where T2.shop_id not in (select T1.shop_id from hiring as T1),1.2273,qwen2.5:7b,2025-12-06T15:43:21.921354
116,employee_hire_evaluation,Find the number of employees hired in each shop ; show the shop name as well .,"select T2.name, count(*) from hiring as T1 join shop as T2 on T1.shop_id = T2.shop_id group by T2.name",1.3682,qwen2.5:7b,2025-12-06T15:43:23.290687
117,employee_hire_evaluation,"For each shop , return the number of employees working there and the name of the shop .","select count(T1.employee_id) as num_employees, T2.name from hiring as T1 join shop as T2 on T1.shop_id = T2.shop_id group by T2.name",1.582,qwen2.5:7b,2025-12-06T15:43:24.873896
118,employee_hire_evaluation,What is total bonus given in all evaluations ?,select sum(bonus) from evaluation,0.6664,qwen2.5:7b,2025-12-06T15:43:25.542453
119,employee_hire_evaluation,Find the total amount of bonus given in all the evaluations .,select sum(bonus) from evaluation,0.5348,qwen2.5:7b,2025-12-06T15:43:26.079242
120,employee_hire_evaluation,Give me all the information about hiring .,select * from hiring as h,0.645,qwen2.5:7b,2025-12-06T15:43:26.726070
121,employee_hire_evaluation,What is all the information about hiring ?,select * from hiring,0.4875,qwen2.5:7b,2025-12-06T15:43:27.215317
122,employee_hire_evaluation,Which district has both stores with less than 3000 products and stores with more than 10000 products ?,SELECT T2.district FROM shop AS T1 JOIN shop AS T2 ON T1.manager_name = T2.manager_name WHERE T1.number_products < 3000 INTERSECT SELECT T4.district FROM shop AS T3 JOIN shop AS T4 ON T3.manager_name = T4.manager_name WHERE T3.number_products > 10000,2.5482,qwen2.5:7b,2025-12-06T15:43:29.764674
123,employee_hire_evaluation,Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .,select district from shop where number_products < 3000 intersect select district from shop where number_products > 10000,1.1308,qwen2.5:7b,2025-12-06T15:43:30.895483
124,employee_hire_evaluation,How many different store locations are there ?,select count(*) from shop,0.6121,qwen2.5:7b,2025-12-06T15:43:31.508600
125,employee_hire_evaluation,Count the number of distinct store locations .,select count(*) from shop,0.4957,qwen2.5:7b,2025-12-06T15:43:32.005599
126,orchestra,How many conductors are there ?,select count(*) from conductor,0.613,qwen2.5:7b,2025-12-06T15:43:32.621526
127,orchestra,Count the number of conductors .,select count(*) from conductor,0.4946,qwen2.5:7b,2025-12-06T15:43:33.117174
128,orchestra,List the names of conductors in ascending order of age .,select name from conductor order by age asc,0.7092,qwen2.5:7b,2025-12-06T15:43:33.826363
129,orchestra,"What are the names of conductors , ordered by age ?",select name from conductor order by age,0.5455,qwen2.5:7b,2025-12-06T15:43:34.373513
130,orchestra,What are the names of conductors whose nationalities are not `` USA '' ?,select name from conductor where nationality != 'usa',0.8274,qwen2.5:7b,2025-12-06T15:43:35.200933
