question_id;db_id;question;predicted_sql;latency_seconds;model;timestamp
43;concert_singer;What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015 ?;SELECT 1;230.729;deepseek-r1:1.5b;2025-12-06T19:29:16.037830
44;concert_singer;Find the number of concerts happened in the stadium with the highest capacity .;WHERE Stadium_ID = (SELECT MAX(Capacity) FROM stadium);42.255;deepseek-r1:1.5b;2025-12-06T19:29:20.264707
45;concert_singer;What are the number of concerts that occurred in the stadium with the largest capacity ?;SELECT concert_ID;231.661;deepseek-r1:1.5b;2025-12-06T19:29:43.432267
46;pets_1;Find the number of pets whose weight is heavier than 10 .;SELECT 1;232.098;deepseek-r1:1.5b;2025-12-06T19:30:06.642060
47;pets_1;How many pets have a greater weight than 10 ?;SELECT 1;231.313;deepseek-r1:1.5b;2025-12-06T19:30:29.774403
48;pets_1;Find the weight of the youngest dog .;SELECT w-weight FROM pets;72.013;deepseek-r1:1.5b;2025-12-06T19:30:36.977741
49;pets_1;How much does the youngest dog weigh ?;SELECT P PetID, P PetType, P pet_age, P weight FROM Pets;90.941;deepseek-r1:1.5b;2025-12-06T19:30:46.072826
50;pets_1;Find the maximum weight for each type of pet . List the maximum weight and pet type .;SELECT PetType, MAX(pet_age) AS MaxWeight FROM Pets;47.604;deepseek-r1:1.5b;2025-12-06T19:30:50.835229
51;pets_1;List the maximum weight and type for each type of pet .;WHERE p.StuID IN (SELECT StuID FROM Has_Pet WHERE Has_Pet.StuID IN (SELECT StuID FROM Students ORDER BY LName, Fname, city_code) AND p.StuID NOT NULL);7.154;deepseek-r1:1.5b;2025-12-06T19:30:57.989191
52;pets_1;Find number of pets owned by students who are older than 20 .;SELECT 1;79.266;deepseek-r1:1.5b;2025-12-06T19:31:05.917920
53;pets_1;How many pets are owned by students that have an age greater than 20 ?;This query selects the count of pets from the Pets table, joining only those students who are older than 20. The LEFT JOIN ensures that all pets in the Has_Pet table are included, even if they aren't owned by a student.;83.221;deepseek-r1:1.5b;2025-12-06T19:31:14.242532
54;pets_1;Find the number of dog pets that are raised by female students ( with sex F ) .;SELECT S.StuID AS sStuID;80.583;deepseek-r1:1.5b;2025-12-06T19:31:22.301951
55;pets_1;How many dog pets are raised by female students ?;This query selects the count of distinct student IDs where students are female and have pets of type 'Dog'.;44.419;deepseek-r1:1.5b;2025-12-06T19:31:26.745845
56;pets_1;Find the number of distinct type of pets .;SELECT COUNT(*) AS NumberOfPetTypes FROM Petts GROUP BY PetType;61.051;deepseek-r1:1.5b;2025-12-06T19:31:32.851985
57;pets_1;How many different types of pet are there ?;SELECT COUNT(DISTINCT PetType) AS NumberOfPetTypes FROM Pets;43.818;deepseek-r1:1.5b;2025-12-06T19:31:37.235813
58;pets_1;Find the first name of students who have cat or dog pet .;AND (SELECT PetType FROM Pets WHERE PetID = (SELECT PetID FROM Has_Pet));67.137;deepseek-r1:1.5b;2025-12-06T19:31:43.951523
59;pets_1;What are the first names of every student who has a cat or dog as a pet ?;SELECT 1;23.048;deepseek-r1:1.5b;2025-12-06T19:32:07.001211
60;pets_1;Find the first name of students who have both cat and dog pets .;SELECT LName FROM Student;43.756;deepseek-r1:1.5b;2025-12-06T19:32:11.378856
61;pets_1;What are the students ' first names who have both cats and dogs as pets ?;SELECT 1;230.554;deepseek-r1:1.5b;2025-12-06T19:32:34.435848
62;pets_1;Find the major and age of students who do not have a cat pet .;WHERE PetID IN (SELECT PetID FROM Student WHERE LName = 'Student');41.555;deepseek-r1:1.5b;2025-12-06T19:32:38.591331
63;pets_1;What major is every student who does not own a cat as a pet , and also how old are they ?;WHERE H.PetID IN (SELECT PetID FROM Has_Pet H);98.728;deepseek-r1:1.5b;2025-12-06T19:32:48.465141
64;pets_1;Find the id of students who do not have a cat pet .;This SQL query selects the StuID from the Student table where the student does not have a cat pet. It uses a subquery to check if the student has a 'Cat' type pet and excludes those students who do.;86.124;deepseek-r1:1.5b;2025-12-06T19:32:57.077536
65;pets_1;What are the ids of the students who do not own cats as pets ?;This query selects the StuID from the Student table where the corresponding student has a PetType that is not 'cat'. It uses a JOIN between Student and Has_Pet tables based on StuID, and filters out any pets with type 'cat'.;49.363;deepseek-r1:1.5b;2025-12-06T19:33:02.015368
66;pets_1;Find the first name and age of students who have a dog but do not have a cat as a pet .;This query selects the first name and last name from the Student table where the student has pets. The inner subquery checks if the pet type is a dog or not a cat, ensuring only students with dogs are included.;6.788;deepseek-r1:1.5b;2025-12-06T19:33:08.805589
67;pets_1;What is the first name of every student who has a dog but does not have a cat ?;WHERE (SELECT PetID FROM Has_Pet WHERE StuID IN (SELECT StuID FROM (SELECT StuID FROM Student WHERE Has_Pet PetID IN ('Dog')))) AND NOT (SELECT PetID FROM Has_Pet WHERE StuID IN (SELECT StuID FROM (SELECT StuID FROM Student WHERE Has_Pet PetID = 'Cat'))));154.369;deepseek-r1:1.5b;2025-12-06T19:33:24.242447
68;pets_1;Find the type and weight of the youngest pet .;AND P.StuID = (SELECT StuID FROM Student WHERE LName = 'Jane');49.132;deepseek-r1:1.5b;2025-12-06T19:33:29.156682
69;pets_1;What type of pet is the youngest animal , and how much does it weigh ?;SELECT PetType, weight;228.363;deepseek-r1:1.5b;2025-12-06T19:33:51.994018
70;pets_1;Find the id and weight of all pets whose age is older than 1 .;SELECT p.PetID, p.Weight FROM pets WHERE p.pet_age > 1;43.225;deepseek-r1:1.5b;2025-12-06T19:33:56.318519
71;pets_1;What is the id and weight of every pet who is older than 1 ?;SELECT StuID, PetType FROM Pets WHERE pet_age > 1;5.94;deepseek-r1:1.5b;2025-12-06T19:34:02.260833
72;pets_1;Find the average and maximum age for each type of pet .;FROM (SELECT pet_type,;66.705;deepseek-r1:1.5b;2025-12-06T19:34:08.932525
73;pets_1;What is the average and maximum age for each pet type ?;SELECT PetType, AVG(age) AS Avg_Age, MAX(age) AS Max_Age FROM (SELECT StuID, PetID, PetType, age as PetAge FROM Pets LEFT JOIN Has_Pet ON Pets.StuID = Has_Pet.StuID) GROUP BY PetType;107.425;deepseek-r1:1.5b;2025-12-06T19:34:19.676029
74;pets_1;Find the average weight for each pet type .;SELECT `PetType`, AVG(`weight`) AS Avg_Weight;41.917;deepseek-r1:1.5b;2025-12-06T19:34:23.867693
75;pets_1;What is the average weight for each type of pet ?;SELECT p.PetType AS avg_pet_type,;9.099;deepseek-r1:1.5b;2025-12-06T19:34:32.966683
76;pets_1;Find the first name and age of students who have a pet .;SELECT 1;232.711;deepseek-r1:1.5b;2025-12-06T19:34:56.238774
77;pets_1;What are the different first names and ages of the students who do have pets ?;SELECT StuID, LName, Fname, age, sex, major, advisor, city_code;121.224;deepseek-r1:1.5b;2025-12-06T19:35:08.364881
78;pets_1;Find the id of the pet owned by student whose last name is ‘Smith’ .;SELECT 1;232.274;deepseek-r1:1.5b;2025-12-06T19:35:31.592250
79;pets_1;What is the id of the pet owned by the student whose last name is 'Smith ' ?;SELECT PetID FROM Has_Pet WHERE LName = 'Smith';40.463;deepseek-r1:1.5b;2025-12-06T19:35:35.638591
80;pets_1;Find the number of pets for each student who has any pet and student id .;SELECT LName, Fname, StuID, COUNT(PetID) AS PetCount FROM Student;53.036;deepseek-r1:1.5b;2025-12-06T19:35:40.944196
81;pets_1;For students who have pets , how many pets does each student have ? list their ids instead of names .;WHERE StuID = (SELECT StuID FROM Student);73.937;deepseek-r1:1.5b;2025-12-06T19:35:48.339895
82;pets_1;Find the first name and gender of student who have more than one pet .;SELECT 1;106.292;deepseek-r1:1.5b;2025-12-06T19:35:58.971432
83;pets_1;What is the first name and gender of the all the students who have more than one pet ?;SELECT LName, Fname;102.426;deepseek-r1:1.5b;2025-12-06T19:36:09.216599
84;pets_1;Find the last name of the student who has a cat that is age 3 .;SELECT LName;40.796;deepseek-r1:1.5b;2025-12-06T19:36:13.298172
85;pets_1;What is the last name of the student who has a cat that is 3 years old ?;SELECT StuID FROM Has_Pet WHERE PetType = 'cat' AND pet_age = 3;67.698;deepseek-r1:1.5b;2025-12-06T19:36:20.069641
86;pets_1;Find the average age of students who do not have any pet .;SELECT P.StuID, P.PetType, P pet_age;11.24;deepseek-r1:1.5b;2025-12-06T19:36:31.310788
87;pets_1;What is the average age for all students who do not own any pets ?;SELECT 1;234.679;deepseek-r1:1.5b;2025-12-06T19:36:54.780663
88;employee_hire_evaluation;How many employees are there ?;SELECT COUNT(Employee_ID) AS Total_Employee_Count FROM Employee;74.477;deepseek-r1:1.5b;2025-12-06T19:37:02.231377
89;employee_hire_evaluation;Count the number of employees;SELECT COUNT(Employee_ID) AS EmployeeCount FROM employee;52.732;deepseek-r1:1.5b;2025-12-06T19:37:07.505602
90;employee_hire_evaluation;Sort employee names by their age in ascending order .;SELECT * FROM employee ORDER BY Age ASC;37.601;deepseek-r1:1.5b;2025-12-06T19:37:11.266763
91;employee_hire_evaluation;List the names of employees and sort in ascending order of age .;SELECT Name FROM employee WHERE Age ASC;40.533;deepseek-r1:1.5b;2025-12-06T19:37:15.321632
92;employee_hire_evaluation;What is the number of employees from each city ?;SELECT City, COUNT(Employee_ID) AS EmployeeCount FROM employee;60.631;deepseek-r1:1.5b;2025-12-06T19:37:21.386726
93;employee_hire_evaluation;Count the number of employees for each city .;SELECT City, COUNT(Employee_ID) AS EmployeeCount;50.163;deepseek-r1:1.5b;2025-12-06T19:37:26.405595
94;employee_hire_evaluation;Which cities do more than one employee under age 30 come from ?;SELECT e1.name, COUNT(DISTINCT e1.City) as unique_cities;58.604;deepseek-r1:1.5b;2025-12-06T19:37:32.266946
95;employee_hire_evaluation;Find the cities that have more than one employee under age 30 .;SELECT 1;23.715;deepseek-r1:1.5b;2025-12-06T19:37:55.985603
96;employee_hire_evaluation;Find the number of shops in each location .;SELECT COUNT(*) FROM Shop;72.035;deepseek-r1:1.5b;2025-12-06T19:38:03.190280
97;employee_hire_evaluation;How many shops are there in each location ?;SELECT Location, COUNT(Shop_ID) AS NumberOfShops;108.081;deepseek-r1:1.5b;2025-12-06T19:38:14.000433
98;employee_hire_evaluation;Find the manager name and district of the shop whose number of products is the largest .;SELECT Manager_name, District FROM shop WHERE Number_products = (SELECT MAX(Number_products) FROM shop);59.719;deepseek-r1:1.5b;2025-12-06T19:38:19.975368
99;employee_hire_evaluation;What are the manager name and district of the shop that sells the largest number of products ?;SELECT 1;64.084;deepseek-r1:1.5b;2025-12-06T19:38:26.384800
100;employee_hire_evaluation;find the minimum and maximum number of products of all stores .;SELECT MIN(Number_products), MAX(Number_products) FROM shop;41.997;deepseek-r1:1.5b;2025-12-06T19:38:30.586547
101;employee_hire_evaluation;What are the minimum and maximum number of products across all the shops ?;SELECT COUNT(Number_products) FROM shop;61.943;deepseek-r1:1.5b;2025-12-06T19:38:36.782322
102;employee_hire_evaluation;Return the name , location and district of all shops in descending order of number of products .;ORDER BY (SELECT COUNT(Number_products) AS ProductCount FROM shop) DESC;28.499;deepseek-r1:1.5b;2025-12-06T19:38:39.634260
103;employee_hire_evaluation;Sort all the shops by number products in descending order , and return the name , location and district of each shop .;SELECT Name, Location, District FROM Shop WHERE Number_products = (SELECT MAX(Number_products) FROM Shop ORDER BY Number_products DESC);39.762;deepseek-r1:1.5b;2025-12-06T19:38:43.611462
104;employee_hire_evaluation;Find the names of stores whose number products is more than the average number of products .;SELECT Name FROM shop WHERE Number_products > (SELECT SUM(Number_products) / COUNT(Shop_ID));174.132;deepseek-r1:1.5b;2025-12-06T19:39:01.026669
105;employee_hire_evaluation;Which shops ' number products is above the average ? Give me the shop names .;WHERE s.Number_products > (SELECT AVG(Number_products) FROM shop);73.667;deepseek-r1:1.5b;2025-12-06T19:39:08.396043
106;employee_hire_evaluation;find the name of employee who was awarded the most times in the evaluation .;SELECT MAX(COUNT(Evaluation_Emp_ID));103.768;deepseek-r1:1.5b;2025-12-06T19:39:18.773813
107;employee_hire_evaluation;Which employee received the most awards in evaluations ? Give me the employee name .;"The SQL query selects the employee name from the ""employees"" table, joins it with the ""evaluation"" table on the Employee_ID field. It then groups by each employee's name and counts how many times they appear in the evaluation table. The HAVING clause filters for employees who have more than zero evaluations.";6.887;deepseek-r1:1.5b;2025-12-06T19:39:25.661840
108;employee_hire_evaluation;Find the name of the employee who got the highest one time bonus .;WHERE Bonus = (SELECT MAX(Bonus) FROM Evaluation);49.764;deepseek-r1:1.5b;2025-12-06T19:39:30.641266
109;employee_hire_evaluation;Which employee received the biggest bonus ? Give me the employee name .;This query selects the employee with the highest bonus by first finding the maximum bonus from the evaluation table, then joining it back with the employee table where the bonus matches.;153.548;deepseek-r1:1.5b;2025-12-06T19:39:45.996056
110;employee_hire_evaluation;Find the names of employees who never won any award in the evaluation .;SELECT DISTINCT e.Name AS Employee_Name;4.059;deepseek-r1:1.5b;2025-12-06T19:39:50.056282
111;employee_hire_evaluation;What are the names of the employees who never received any evaluation ?;SELECT e.Name FROM Employee e WHERE NOT EXISTS (SELECT 1 FROM Evaluation ev WHERE ev.Employee_ID = e.Employee_ID AND ev.Bonus IS NULL);166.615;deepseek-r1:1.5b;2025-12-06T19:40:06.718752
112;employee_hire_evaluation;What is the name of the shop that is hiring the largest number of employees ?;SELECT 1;235.377;deepseek-r1:1.5b;2025-12-06T19:40:30.258565
113;employee_hire_evaluation;Which shop has the most employees ? Give me the shop name .;WHERE COUNT(Num_products) IN (SELECT MAX(NumberPRODUCTS) FROM employee);30.793;deepseek-r1:1.5b;2025-12-06T19:40:33.339858
114;employee_hire_evaluation;Find the name of the shops that do not hire any employee .;SELECT NULL AS emp_id;76.171;deepseek-r1:1.5b;2025-12-06T19:40:40.959028
115;employee_hire_evaluation;Which shops run with no employees ? Find the shop names;SELECT 1;236.752;deepseek-r1:1.5b;2025-12-06T19:41:04.635715
116;employee_hire_evaluation;Find the number of employees hired in each shop ;;;;
117;employee_hire_evaluation;For each shop , return the number of employees working there and the name of the shop .;SELECT Shop_ID, Emp_ID;129.033;deepseek-r1:1.5b;2025-12-06T19:41:22.374682
118;employee_hire_evaluation;What is total bonus given in all evaluations ?;SELECT SUM(Bonus) AS TotalBonus FROM Evaluation;64.181;deepseek-r1:1.5b;2025-12-06T19:41:28.793827
119;employee_hire_evaluation;Find the total amount of bonus given in all the evaluations .;SELECT SUM(Bonus) AS Total_Bonus FROM evaluation;45.639;deepseek-r1:1.5b;2025-12-06T19:41:33.358834
120;employee_hire_evaluation;Give me all the information about hiring .;"This query selects all employees from both the ""employee"" and ""hiring"" tables, ensuring that each employee is associated with a shop via their ID.";152.291;deepseek-r1:1.5b;2025-12-06T19:41:48.587922
121;employee_hire_evaluation;What is all the information about hiring ?;SELECT Shop_ID, Employee_ID, Start_from, Is_full_time FROM hiring;32.363;deepseek-r1:1.5b;2025-12-06T19:41:51.824176
122;employee_hire_evaluation;Which district has both stores with less than 3000 products and stores with more than 10000 products ?;SELECT 1;235.063;deepseek-r1:1.5b;2025-12-06T19:42:15.331499
123;employee_hire_evaluation;Find the districts in which there are both shops selling less than 3000 products and shops selling more than 10000 products .;This query selects all distinct districts where there exists at least one shop with fewer than 3000 products and another with more than 10000 products.;190.035;deepseek-r1:1.5b;2025-12-06T19:42:34.337023
124;employee_hire_evaluation;How many different store locations are there ?;SELECT COUNT(DISTINCT Location) FROM shop;34.798;deepseek-r1:1.5b;2025-12-06T19:42:37.818889
125;employee_hire_evaluation;Count the number of distinct store locations .;SELECT COUNT(DISTINCT Location) AS NumberOfDistinctLocations FROM shop;6.108;deepseek-r1:1.5b;2025-12-06T19:42:43.928909
126;orchestra;How many conductors are there ?;SELECT COUNT(Conductor_ID) AS NumberOfConductors FROM conductor;29.101;deepseek-r1:1.5b;2025-12-06T19:42:46.842111
127;orchestra;Count the number of conductors .;SELECT COUNT(*) FROM conductor;65.738;deepseek-r1:1.5b;2025-12-06T19:42:53.415917
128;orchestra;List the names of conductors in ascending order of age .;SELECT Name FROM conductor ORDER BY Age;59.018;deepseek-r1:1.5b;2025-12-06T19:42:59.318618
129;orchestra;What are the names of conductors , ordered by age ?;SELECT Name FROM conductor_ID ORDER BY Age;40.831;deepseek-r1:1.5b;2025-12-06T19:43:03.403205
130;orchestra;What are the names of conductors whose nationalities are not `` USA '' ?;SELECT Name FROM Conductor_ID WHERE NOT (CONDUCTOR.Nationality = 'USA');50.597;deepseek-r1:1.5b;2025-12-06T19:43:08.464899
131;orchestra;Return the names of conductors that do not have the nationality `` USA '' .;SELECT Name FROM conductor WHERE Nationality != 'USA';48.211;deepseek-r1:1.5b;2025-12-06T19:43:13.288002
132;orchestra;What are the record companies of orchestras in descending order of years in which they were founded ?;SELECT * FROM orchestra;33.248;deepseek-r1:1.5b;2025-12-06T19:43:16.615030
133;orchestra;Return the record companies of orchestras , sorted descending by the years in which they were founded .;WHERE conductor_ID IN (SELECT Year_of_Founded FROM conductor);103.382;deepseek-r1:1.5b;2025-12-06T19:43:26.954350
134;orchestra;What is the average attendance of shows ?;SELECT AVG(Attendance) FROM show;47.722;deepseek-r1:1.5b;2025-12-06T19:43:31.726584
135;orchestra;Return the average attendance across all shows .;SELECT AVG(Attendance) FROM show;53.498;deepseek-r1:1.5b;2025-12-06T19:43:37.076376
136;orchestra;What are the maximum and minimum share of performances whose type is not `` Live final '' .;SELECT MAX(Official_ratings_(millions)), MIN(Official_ratings_(millions)) FROM performance WHERE Type != 'Live final';48.387;deepseek-r1:1.5b;2025-12-06T19:43:41.917626
137;orchestra;Return the maximum and minimum shares for performances that do not have the type `` Live final '' .;SELECT MAX(Share), MIN(Share) FROM performance WHERE Type != 'Live final';34.477;deepseek-r1:1.5b;2025-12-06T19:43:45.365368
138;orchestra;How many different nationalities do conductors have ?;SELECT COUNT(Nationality) FROM conductor WHERE Conductor_ID IS NOT NULL;36.801;deepseek-r1:1.5b;2025-12-06T19:43:49.046446
139;orchestra;Count the number of different nationalities of conductors .;SELECT COUNT(*) FROM conductor WHERE NOT NULL ON Nationality;175.658;deepseek-r1:1.5b;2025-12-06T19:44:06.613786
140;orchestra;List names of conductors in descending order of years of work .;SELECT 1;235.579;deepseek-r1:1.5b;2025-12-06T19:44:30.173212
141;orchestra;What are the names of conductors , sorted descending by the number of years they have worked ?;SELECT 1;237.755;deepseek-r1:1.5b;2025-12-06T19:44:53.950755
142;orchestra;List the name of the conductor with the most years of work .;SELECT Name FROM conductor WHERE COUNT(DISTINCT Performance_ID) = (SELECT MAX(COUNT(DISTINCT Performance_ID)) FROM conductor);228.638;deepseek-r1:1.5b;2025-12-06T19:45:16.816722
143;orchestra;What is the name of the conductor who has worked the greatest number of years ?;SELECT Name, COUNT(*) AS Years Worked From Conductor_ID FROM conductor;102.151;deepseek-r1:1.5b;2025-12-06T19:45:27.034354
144;orchestra;Show the names of conductors and the orchestras they have conducted .;SELECT Name FROM conductor WHERE CONductor_ID IN (SELECT Orchestra_ID FROM orchestra);65.784;deepseek-r1:1.5b;2025-12-06T19:45:33.614730
145;orchestra;What are the names of conductors as well as the corresonding orchestras that they have conducted ?;SELECT Name FROM conductor;116.941;deepseek-r1:1.5b;2025-12-06T19:45:45.309834
146;orchestra;Show the names of conductors that have conducted more than one orchestras .;SELECT 1;23.498;deepseek-r1:1.5b;2025-12-06T19:46:08.808814
147;orchestra;What are the names of conductors who have conducted at more than one orchestra ?;SELECT Name FROM conductor WHERE COUNT(DISTINCT Orchestra_ID) > 1;54.994;deepseek-r1:1.5b;2025-12-06T19:46:14.309558
148;orchestra;Show the name of the conductor that has conducted the most number of orchestras .;SELECT CID AS Conductor_ID, COUNT( Orchestra_ID) AS Number_of_Orchestras;104.595;deepseek-r1:1.5b;2025-12-06T19:46:24.769099
149;orchestra;What is the name of the conductor who has conducted the most orchestras ?;SELECT Name FROM Conductor_ID;77.492;deepseek-r1:1.5b;2025-12-06T19:46:32.523727
