question_id,db_id,question,predicted_sql,latency_seconds,model,timestamp
11,concert_singer,Show all countries and the number of singers in each country .,SELECT DISTINCT country FROM singer WHERE country NOT IN (SELECT country FROM concert GROUP BY country),0.4013,falcon3:1b,2025-12-06T23:00:31.096745
12,concert_singer,How many singers are from each country ?,SELECT DISTINCT Country FROM singer WHERE Country NOT IN (SELECT Country FROM singer_in_concert),0.3809,falcon3:1b,2025-12-06T23:00:31.478122
13,concert_singer,List all song names by singers above the average age .,SELECT T2.song_name FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.singer_id = T2.singer_id JOIN concert AS T3 ON T1.concert_id = T3.concert_id WHERE T3.Age > (SELECT AVG(T2.Age) FROM singer AS T2) AND T3.Year > = 2014,0.8897,falcon3:1b,2025-12-06T23:00:32.367869
14,concert_singer,What are all the song names by singers who are older than average ?,SELECT T2.song_name FROM singer AS T1 JOIN concert AS T2 ON T1.singer_id = T2.singer_id JOIN stadium AS T3 ON T1.concert_id = T3.stadium_id WHERE T3.Age > (SELECT AVG(T2.Age) FROM singer AS T2),0.7521,falcon3:1b,2025-12-06T23:00:33.121038
15,concert_singer,Show location and name for all stadiums with a capacity between 5000 and 10000 .,"SELECT T2.Location, T2.Name FROM stadium AS T2 JOIN singer AS T1 ON T1.Stadium_ID = T2.Stadium_ID JOIN concert AS T3 ON T1.Concert_ID = T3.Concert_ID JOIN singer_in_concert AS T4 ON T1.Singer_ID = T4.Singer_ID WHERE T3.Year BETWEEN 5000 AND 10000 GROUP BY T2.Location, T2.Name ORDER BY T2.Name ASC LIMIT 1",1.092,falcon3:1b,2025-12-06T23:00:34.213544
16,concert_singer,What are the locations and names of all stations with capacity between 5000 and 10000 ?,"SELECT T2.Location, T2.Name FROM stadium AS T2 JOIN concert AS T1 ON T1.Stadium_ID = T2.Stadium_ID JOIN singer AS T3 ON T1.Singer_ID = T3.Singer_ID JOIN singer_in_concert AS T4 ON T1.Concert_ID = T4.Concert_ID WHERE T4.Year BETWEEN 5000 AND 10000 GROUP BY T2.Location, T2.Name ORDER BY T2.Name DESC LIMIT 1",1.0841,falcon3:1b,2025-12-06T23:00:35.297678
17,concert_singer,What is the maximum capacity and the average of all stadiums ?,"SELECT MAX(Capacity) AS Maximum_Capacity, AVG(Average) AS Average_Capacity FROM stadium",0.4118,falcon3:1b,2025-12-06T23:00:35.710033
18,concert_singer,What is the average and maximum capacities for all stadiums ?,"SELECT AVG(Capacity) AS avg_capacity, MAX(Capacity) AS max_capacity FROM stadium",0.3999,falcon3:1b,2025-12-06T23:00:36.109908
19,concert_singer,What is the name and capacity for the stadium with highest average attendance ?,"SELECT T2.Name, T2.Capacity FROM Stadium AS T1 JOIN Concert AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE T2.Year = '2014' GROUP BY T2.Stadium_ID ORDER BY T2.Capacity DESC LIMIT 1",0.7387,falcon3:1b,2025-12-06T23:00:36.849082
20,concert_singer,What is the name and capacity for the stadium with the highest average attendance ?,"SELECT T2.name, T2.capacity FROM table_name AS T1 JOIN table_name AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE T1.Year = 'highest_average_attendance' GROUP BY T2.Stadium_ID ORDER BY T2.Capacity DESC LIMIT 1",0.7658,falcon3:1b,2025-12-06T23:00:37.615348
21,concert_singer,How many concerts are there in year 2014 or 2015 ?,"SELECT COUNT(*) FROM concert WHERE YEAR(concert.year) IN (2014, 2015)",0.4568,falcon3:1b,2025-12-06T23:00:38.072133
22,concert_singer,How many concerts occurred in 2014 or 2015 ?,SELECT COUNT(*) FROM concert WHERE year = 2014 OR year = 2015,0.3965,falcon3:1b,2025-12-06T23:00:38.468639
23,concert_singer,Show the stadium name and the number of concerts in each stadium .,"SELECT T2.name, COUNT(*) FROM stadium AS T1 JOIN concert AS T2 ON T1.stadium_id = T2.stadium_id GROUP BY T1.stadium_id",0.5836,falcon3:1b,2025-12-06T23:00:39.052769
24,concert_singer,"For each stadium , how many concerts play there ?","SELECT S.Stadium_ID, COUNT(*) AS Concerts FROM singer AS S JOIN concert AS C ON S.singer_id = C.Singer_ID GROUP BY S.Stadium_ID",0.5617,falcon3:1b,2025-12-06T23:00:39.615506
25,concert_singer,Show the stadium name and capacity with most number of concerts in year 2014 or after .,"SELECT T2.name, T2.Capacity FROM concert AS T1 JOIN stadium AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE YEAR(T3.Year) > = 2014 GROUP BY T2.Stadium_ID ORDER BY COUNT(*) DESC LIMIT 1",0.7877,falcon3:1b,2025-12-06T23:00:40.403240
26,concert_singer,What is the name and capacity of the stadium with the most concerts after 2013 ?,"SELECT T2.name, T2.capacity FROM concert AS T1 JOIN stadium AS T2 ON T1.concert_id = T2.stadium_id WHERE T1.year > 2013 GROUP BY T2.stadium_id ORDER BY COUNT(*) DESC LIMIT 1",0.7343,falcon3:1b,2025-12-06T23:00:41.137564
27,concert_singer,Which year has most number of concerts ?,SELECT MAX(YEAR) FROM concert GROUP BY YEAR,0.3389,falcon3:1b,2025-12-06T23:00:41.477043
28,concert_singer,What is the year that had the most concerts ?,"SELECT MAX(year) FROM concert WHERE Theme LIKE '%2014%' AND YEAR(CONCAT(YEAR(CONCAT(CONVERT(TEXT, SINGER_ID, 'YYYY')), CAST(CAST(CONVERT(STRING, SINGER_ID, 'YYYY') AS INT) AS TEXT))) NOT IN (SELECT MAX(year) FROM concert WHERE Theme LIKE '%2014%'))",0.8763,falcon3:1b,2025-12-06T23:00:42.353809
29,concert_singer,Show the stadium names without any concert .,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id = T2.singer_id JOIN concert AS T3 ON T1.concert_id = T3.concert_id WHERE T3.year = 2023,0.7546,falcon3:1b,2025-12-06T23:00:43.108962
30,concert_singer,What are the names of the stadiums without any concerts ?,SELECT T2.name FROM stadium AS T1 JOIN singer AS T2 ON T1.Stadium_ID = T2.Stadium_ID JOIN concert AS T3 ON T1.Concert_ID = T3.Concert_ID WHERE T3.Year = 2023 AND NOT EXISTS (SELECT 1 FROM concert AS C WHERE C.Stadium_ID = T1.Stadium_ID),0.9312,falcon3:1b,2025-12-06T23:00:44.040170
31,concert_singer,Show countries where a singer above age 40 and a singer below 30 are from .,SELECT DISTINCT country FROM singer WHERE age > 40 AND age < 30,0.3778,falcon3:1b,2025-12-06T23:00:44.417972
32,concert_singer,Show names for all stadiums except for stadiums having a concert in year 2014 .,SELECT T2.name FROM stadium AS T2 JOIN singer AS T1 ON T1.stadium_id = T2.stadium_id JOIN concert AS T3 ON T1.concert_id = T3.concert_id WHERE T3.year != 2014 GROUP BY T2.stadium_id ORDER BY COUNT(*) DESC LIMIT 1,0.8806,falcon3:1b,2025-12-06T23:00:45.298585
33,concert_singer,What are the names of all stadiums that did not have a concert in 2014 ?,SELECT T2.name FROM singer_in_concert AS T1 JOIN stadium AS T2 ON T1.singer_id = T2.singer_id JOIN concert AS T3 ON T1.concert_id = T3.concert_id WHERE T3.year != 2014 GROUP BY T2.stadium_id,0.7935,falcon3:1b,2025-12-06T23:00:46.092612
34,concert_singer,Show the name and theme for all concerts and the number of singers in each concert .,"SELECT T2.name, T2.theme FROM concert AS T1 JOIN singer AS T2 ON T1.concert_id = T2.concert_id JOIN singer_in_concert AS T3 ON T1.singer_id = T3.singer_id JOIN stadium AS T4 ON T1.stadium_id = T4.stadium_id GROUP BY T4.Stadium_ID, T4.Concert_ID ORDER BY COUNT(*) DESC LIMIT 1",1.0051,falcon3:1b,2025-12-06T23:00:47.098297
35,concert_singer,"What are the names , themes , and number of singers for every concert ?","SELECT T2.name AS Theme, T2.theme, COUNT(*) AS Number_of_Singers FROM concert AS T1 WHERE T3.year > = '2014' AND T3.year < = '2015'",1.1616,falcon3:1b,2025-12-06T23:00:48.259930
36,concert_singer,List singer names and number of concerts for each singer .,"SELECT s.name, COUNT(*) AS num_concerts FROM singer AS s JOIN concert AS c ON s.singer_id = c.singer_id GROUP BY s.name",0.5183,falcon3:1b,2025-12-06T23:00:48.778264
37,concert_singer,What are the names of the singers and number of concerts for each person ?,"SELECT T2.name AS SingerName, COUNT(*) AS NumberOfConcerts FROM singer AS T1 JOIN concert AS T2 ON T1.singer_id = T2.singer_id GROUP BY T2.singer_id",0.5896,falcon3:1b,2025-12-06T23:00:49.367852
38,concert_singer,List all singer names in concerts in year 2014 .,SELECT T2.name FROM singer_in_concert AS T1 JOIN singer AS T2 ON T1.singer_id = T2.singer_id JOIN concert AS T3 ON T1.concert_id = T3.concert_id WHERE T3.year = 2014,0.7367,falcon3:1b,2025-12-06T23:00:50.104518
39,concert_singer,What are the names of the singers who performed in a concert in 2014 ?,SELECT T2.name FROM singer AS T1 JOIN singer_in_concert AS T2 ON T1.singer_id = T2.singer_id JOIN concert AS T3 ON T1.concert_id = T3.concert_id WHERE T3.year = 2014 AND T2.Stadium_ID IN (SELECT Stadium_ID FROM stadium ORDER BY Highest ASC LIMIT 1),0.9044,falcon3:1b,2025-12-06T23:00:51.008947
40,concert_singer,what is the name and nation of the singer who have a song having 'Hey ' in its name ?,"SELECT T2.name, T2.country FROM singer AS T1 JOIN concert AS T2 ON T1.singer_id = T2.singer_id JOIN stadium AS T3 ON T2.stadium_id = T3.stadium_id WHERE T1.song_name LIKE '%Hey%'",0.7635,falcon3:1b,2025-12-06T23:00:51.772441
41,concert_singer,What is the name and country of origin of every singer who has a song with the word 'Hey ' in its title ?,"SELECT T2.name AS Singer_Name, T2.country AS Country_Of_Origin FROM table_singer AS T1 JOIN table_concert AS T2 ON T1.singer_id = T2.singer_id JOIN table_singer_in_concert AS T3 ON T1.singer_id = T3.singer_id JOIN table_stadium AS T4 ON T1.stadium_id = T4.stadium_id WHERE T2.Theme LIKE '%Hey%'",1.0626,falcon3:1b,2025-12-06T23:00:52.835032
42,concert_singer,Find the name and location of the stadiums which some concerts happened in the years of both 2014 and 2015 .,"SELECT T2.name, T2.Location FROM stadium AS T1 JOIN concert AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE T2.Year BETWEEN 2014 AND 2015 GROUP BY T2.Stadium_ID",0.7113,falcon3:1b,2025-12-06T23:00:53.546289
43,concert_singer,What are the names and locations of the stadiums that had concerts that occurred in both 2014 and 2015 ?,"SELECT T2.name, T2.Location FROM stadium AS T1 JOIN concert AS T2 ON T1.Stadium_ID = T2.Stadium_ID WHERE T1.Year > = 2014 AND T1.Year < = 2015 GROUP BY T2.Stadium_ID",0.7364,falcon3:1b,2025-12-06T23:00:54.282679
44,concert_singer,Find the number of concerts happened in the stadium with the highest capacity .,SELECT MAX(Concert.Year) AS Highest_Capacity FROM Concert JOIN Stadium ON Concert.Stadium_ID = Stadium.Stadium_ID GROUP BY Stadium.Location HAVING COUNT(*) > 1,0.5649,falcon3:1b,2025-12-06T23:00:54.847553
45,concert_singer,What are the number of concerts that occurred in the stadium with the largest capacity ?,SELECT MAX(YEAR) FROM concert WHERE Stadium_ID IN ( SELECT Stadium_ID FROM stadium ORDER BY Capacity DESC LIMIT 1,0.4765,falcon3:1b,2025-12-06T23:00:55.324095
46,pets_1,Find the number of pets whose weight is heavier than 10 .,SELECT COUNT(*) FROM Pets WHERE PetType = 'Pet' AND pet_age > 10,0.4216,falcon3:1b,2025-12-06T23:00:55.745718
47,pets_1,How many pets have a greater weight than 10 ?,SELECT COUNT(*) FROM Pets WHERE PetType = 'Pet' AND pet_age > 10,0.3979,falcon3:1b,2025-12-06T23:00:56.143603
48,pets_1,Find the weight of the youngest dog .,"SELECT PetType, weight FROM Pets WHERE PetType = 'dog' AND pet_age = min(pet_age)",0.4523,falcon3:1b,2025-12-06T23:00:56.595942
49,pets_1,How much does the youngest dog weigh ?,SELECT MIN(pet_weight) FROM pets WHERE pet_type = 'dog',0.3731,falcon3:1b,2025-12-06T23:00:56.969023
50,pets_1,Find the maximum weight for each type of pet . List the maximum weight and pet type .,"SELECT MAX(pet_weight) AS MaxWeight, PetType FROM Pets GROUP BY PetType",0.3916,falcon3:1b,2025-12-06T23:00:57.360604
51,pets_1,List the maximum weight and type for each type of pet .,"SELECT MAX(weight) AS MaxWeight, PetType FROM Pets GROUP BY PetType",0.3599,falcon3:1b,2025-12-06T23:00:57.720491
52,pets_1,Find number of pets owned by students who are older than 20 .,SELECT COUNT(*) FROM Pets WHERE StuID IN (SELECT StuID FROM Has_Pet WHERE Age > 20),0.5713,falcon3:1b,2025-12-06T23:00:58.291760
53,pets_1,How many pets are owned by students that have an age greater than 20 ?,SELECT COUNT(*) FROM Has_Pet AS T1 JOIN Pets AS T2 ON T1.StuID = T2.StuID WHERE T2.pet_age > 20,0.5499,falcon3:1b,2025-12-06T23:00:58.841702
54,pets_1,Find the number of dog pets that are raised by female students ( with sex F ) .,SELECT COUNT(*) FROM Pets WHERE PetType = 'dog' AND Sex = 'F',0.3873,falcon3:1b,2025-12-06T23:00:59.229012
55,pets_1,How many dog pets are raised by female students ?,SELECT COUNT(*) FROM Pets WHERE PetType = 'Dog' AND Sex = 'Female',0.3953,falcon3:1b,2025-12-06T23:00:59.624336
56,pets_1,Find the number of distinct type of pets .,SELECT COUNT(DISTINCT PetType) FROM Pets GROUP BY PetType,0.3466,falcon3:1b,2025-12-06T23:00:59.970953
57,pets_1,How many different types of pet are there ?,SELECT COUNT(*) FROM Pets GROUP BY PetType,0.2958,falcon3:1b,2025-12-06T23:01:00.266731
58,pets_1,Find the first name of students who have cat or dog pet .,"SELECT T1.LName FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.PetID = T3.PetID WHERE T3.pet_type IN ('Cat', 'Dog')",0.7157,falcon3:1b,2025-12-06T23:01:00.982430
59,pets_1,What are the first names of every student who has a cat or dog as a pet ?,"SELECT LName FROM Student WHERE EXISTS ( SELECT 1 FROM Has_Pet AS H2 WHERE P.PetType IN ('cat', 'dog')",0.7099,falcon3:1b,2025-12-06T23:01:01.692356
60,pets_1,Find the first name of students who have both cat and dog pets .,"SELECT T1.LName FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.StuID = T3.StuID WHERE T3.PetType IN ('cat', 'dog')",0.7353,falcon3:1b,2025-12-06T23:01:02.428634
61,pets_1,What are the students ' first names who have both cats and dogs as pets ?,SELECT Stu.LName FROM Student AS Stu JOIN Has_Pet AS H ON Stu.StuID = H.StuID JOIN Pets AS P ON H.PetID = P.PetID GROUP BY Stu.LName HAVING COUNT(DISTINCT P.PetType) > 1,0.6999,falcon3:1b,2025-12-06T23:01:03.128546
62,pets_1,Find the major and age of students who do not have a cat pet .,"SELECT DISTINCT Stu.Major, Stu.Age FROM Student AS Stu JOIN Has_Pet AS H1 ON Stu.StuID = H1.StuID JOIN Pets AS P1 ON H1.PetID = P1.PetID WHERE P1.PetType NOT LIKE 'cat%'",0.7283,falcon3:1b,2025-12-06T23:01:03.856833
63,pets_1,"What major is every student who does not own a cat as a pet , and also how old are they ?",SELECT DISTINCT Major FROM Student WHERE NOT EXISTS ( SELECT 1 FROM Has_Pet AS T2,0.8384,falcon3:1b,2025-12-06T23:01:04.695742
64,pets_1,Find the id of students who do not have a cat pet .,SELECT StuID FROM Student WHERE Has_Pet NOT IN (SELECT PetID FROM Pets WHERE PetType = 'cat'),0.4505,falcon3:1b,2025-12-06T23:01:05.146276
65,pets_1,What are the ids of the students who do not own cats as pets ?,SELECT StuID FROM Student WHERE NOT EXISTS ( SELECT 1 FROM Has_Pet AS H2 WHERE H2.PetType = 'cat' AND P.pet_age > 0,0.7179,falcon3:1b,2025-12-06T23:01:05.864726
66,pets_1,Find the first name and age of students who have a dog but do not have a cat as a pet .,"SELECT T1.LName, T1.FName, T1.Age FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.StuID = T3.StuID WHERE T3.PetType IN ('Dog', 'Cat') AND T3.pet_age != 'Dog' AND T3.pet_age != 'Cat'",0.9782,falcon3:1b,2025-12-06T23:01:06.842918
67,pets_1,What is the first name of every student who has a dog but does not have a cat ?,SELECT LName FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID WHERE T2.PetType < > 'Cat' AND T2.PetType IN ('Dog'),0.6272,falcon3:1b,2025-12-06T23:01:07.470091
68,pets_1,Find the type and weight of the youngest pet .,"SELECT PetType, weight FROM Pets WHERE PetAge = MIN(PetAge) AND PetType LIKE '%small%'",0.4507,falcon3:1b,2025-12-06T23:01:07.920836
69,pets_1,"What type of pet is the youngest animal , and how much does it weigh ?","SELECT PetType, MAX(pet_age) AS Weight FROM Pets WHERE PetType = 'Pet' AND pet_age = (SELECT MIN(pet_age) FROM Pets)",0.5508,falcon3:1b,2025-12-06T23:01:08.471588
70,pets_1,Find the id and weight of all pets whose age is older than 1 .,"SELECT StuID, PetID, PetType, weight FROM Pets WHERE PetAge > 1 AND StuID IN (SELECT StuID FROM Has_Pet)",0.4336,falcon3:1b,2025-12-06T23:01:08.905174
71,pets_1,What is the id and weight of every pet who is older than 1 ?,"SELECT StuID, PetID, PetType, weight FROM Pets WHERE PetAge > 1 AND PetType IN (SELECT PetType FROM Has_Pet)",0.4914,falcon3:1b,2025-12-06T23:01:09.396569
72,pets_1,Find the average and maximum age for each type of pet .,"SELECT AVG(Age) AS avg_age, MAX(Age) AS max_age FROM ( SELECT PetType, Age, COUNT(*) as num_pets FROM Pets WHERE pet_type IN ( SELECT PetType FROM Has_Pet WHERE StuID = Stu.studi",0.9599,falcon3:1b,2025-12-06T23:01:10.357502
73,pets_1,What is the average and maximum age for each pet type ?,"SELECT pet_type, AVG(age) AS avg_age, MAX(age) AS max_age FROM Pets",0.4738,falcon3:1b,2025-12-06T23:01:10.831266
74,pets_1,Find the average weight for each pet type .,SELECT AVG(pet_weight) AS avg_weight FROM pets GROUP BY pet_type,0.3851,falcon3:1b,2025-12-06T23:01:11.216335
75,pets_1,What is the average weight for each type of pet ?,SELECT AVG(pet_weight) AS avg_weight FROM Pets GROUP BY PetType,0.3521,falcon3:1b,2025-12-06T23:01:11.568391
76,pets_1,Find the first name and age of students who have a pet .,"SELECT T1.LName, T1.Fname, T1.Age FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.StuID = T3.StuID WHERE T3.PetType IN ('Dog', 'Cat')",0.8252,falcon3:1b,2025-12-06T23:01:12.394653
77,pets_1,What are the different first names and ages of the students who do have pets ?,"SELECT LName, Fname FROM Student WHERE EXISTS (SELECT 1 FROM Has_Pet WHERE StuID = Stu.StuID) AND Stu.Age > 18 AND Stu.Sex = 'F'",0.7305,falcon3:1b,2025-12-06T23:01:13.125126
78,pets_1,Find the id of the pet owned by student whose last name is ‘Smith’ .,SELECT StuID FROM Has_Pet WHERE PetID = (SELECT PetID FROM Pets WHERE LName = 'Smith'),0.4317,falcon3:1b,2025-12-06T23:01:13.556826
79,pets_1,What is the id of the pet owned by the student whose last name is 'Smith ' ?,SELECT StuID FROM Has_Pet WHERE LName = 'Smith',0.3578,falcon3:1b,2025-12-06T23:01:13.915127
80,pets_1,Find the number of pets for each student who has any pet and student id .,"SELECT StuID, COUNT(*) as num_pets FROM Student AS Stu WHERE H1.pet_id IS NOT NULL AND Stu.Sex = 'F' OR Stu.Sex = 'M'",1.2425,falcon3:1b,2025-12-06T23:01:15.157634
81,pets_1,"For students who have pets , how many pets does each student have ? list their ids instead of names .",SELECT StuID FROM Student WHERE Has_Pet.PetID IN (SELECT PetID FROM Pets GROUP BY PetType),0.4247,falcon3:1b,2025-12-06T23:01:15.582325
82,pets_1,Find the first name and gender of student who have more than one pet .,"SELECT T1.LName, T1.Fname FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.StuID = T3.StuID WHERE T3.PetType IN (SELECT PetType FROM Pets GROUP BY PetType)",0.8152,falcon3:1b,2025-12-06T23:01:16.397564
83,pets_1,What is the first name and gender of the all the students who have more than one pet ?,"SELECT T1.LName, T1.FName FROM Student AS T1 JOIN Has_Pet AS T2 ON T1.StuID = T2.StuID JOIN Pets AS T3 ON T2.StuID = T3.StuID WHERE T3.pet_type IN (SELECT pet_type FROM Pets GROUP BY pet_type)",0.9065,falcon3:1b,2025-12-06T23:01:17.304424
84,pets_1,Find the last name of the student who has a cat that is age 3 .,SELECT LName FROM Student WHERE PetType = 'cat' AND pet_age = 3,0.4182,falcon3:1b,2025-12-06T23:01:17.722630
85,pets_1,What is the last name of the student who has a cat that is 3 years old ?,SELECT LName FROM Student WHERE PetID IN (SELECT PetID FROM Pets WHERE PetType = 'cat') AND Pet_age = 3,0.491,falcon3:1b,2025-12-06T23:01:18.213655
86,pets_1,Find the average age of students who do not have any pet .,SELECT AVG(Age) FROM Student WHERE Has_Pet NOT IN (SELECT PetID FROM Pets),0.4065,falcon3:1b,2025-12-06T23:01:18.620183
87,pets_1,What is the average age for all students who do not own any pets ?,SELECT AVG(Age) FROM Student WHERE NOT EXISTS (SELECT 1 FROM Has_Pet AS H2 WHERE StuID = H2.StuID AND PetID IN (SELECT PetID FROM Pets)),0.5666,falcon3:1b,2025-12-06T23:01:19.187828
88,employee_hire_evaluation,How many employees are there ?,SELECT 1,0.2257,falcon3:1b,2025-12-06T23:01:19.413557
89,employee_hire_evaluation,Count the number of employees,SELECT COUNT(*) FROM employee,0.2132,falcon3:1b,2025-12-06T23:01:19.626754
90,employee_hire_evaluation,Sort employee names by their age in ascending order .,SELECT name FROM hiring ORDER BY Age ASC,0.2859,falcon3:1b,2025-12-06T23:01:19.913631
91,employee_hire_evaluation,List the names of employees and sort in ascending order of age .,SELECT Name FROM employee ORDER BY Age ASC,0.4136,falcon3:1b,2025-12-06T23:01:20.327266
92,employee_hire_evaluation,What is the number of employees from each city ?,"SELECT E.City, COUNT(*) AS Num_Employees FROM employee AS E GROUP BY E.City",0.3359,falcon3:1b,2025-12-06T23:01:20.663686
93,employee_hire_evaluation,Count the number of employees for each city .,"SELECT City, COUNT(*) as Num_Employees FROM hiring",0.4156,falcon3:1b,2025-12-06T23:01:21.080303
94,employee_hire_evaluation,Which cities do more than one employee under age 30 come from ?,SELECT DISTINCT city FROM hiring WHERE Start_from LIKE 'Age%' AND Age < 30,0.4161,falcon3:1b,2025-12-06T23:01:21.496442
95,employee_hire_evaluation,Find the cities that have more than one employee under age 30 .,SELECT DISTINCT city FROM hiring WHERE Start_from LIKE 'Age%',0.3301,falcon3:1b,2025-12-06T23:01:21.826532
96,employee_hire_evaluation,Find the number of shops in each location .,"SELECT SHOP_ID, COUNT(*) AS Shops FROM shop WHERE LOCATION IN (SELECT Location FROM hiring GROUP BY Location)",0.3913,falcon3:1b,2025-12-06T23:01:22.217839
97,employee_hire_evaluation,How many shops are there in each location ?,"SELECT Shop_ID, COUNT(*) AS num_shops FROM hiring",0.4433,falcon3:1b,2025-12-06T23:01:22.661107
98,employee_hire_evaluation,Find the manager name and district of the shop whose number of products is the largest .,"SELECT Manager_name, District FROM shop WHERE Number_products = (SELECT MAX(Number_products) FROM hiring)",0.404,falcon3:1b,2025-12-06T23:01:23.065121
99,employee_hire_evaluation,What are the manager name and district of the shop that sells the largest number of products ?,"SELECT Manager_name, District FROM shop WHERE Number_products = ( SELECT MAX(Number_products) FROM hiring SELECT Shop_ID FROM hiring WHERE Employee_ID = ( SELECT Employee_ID FROM hiring WHERE Start_from = '2023-01-01'",0.8438,falcon3:1b,2025-12-06T23:01:23.909439
100,employee_hire_evaluation,find the minimum and maximum number of products of all stores .,"SELECT MIN(Number_products) AS min_num_products, MAX(Number_products) AS max_num_products FROM hiring GROUP BY Shop_ID",0.4922,falcon3:1b,2025-12-06T23:01:24.401638
101,employee_hire_evaluation,What are the minimum and maximum number of products across all the shops ?,"SELECT MIN(Number_products) AS min_num_products, MAX(Number_products) AS max_num_products FROM hiring GROUP BY Shop_ID",0.5178,falcon3:1b,2025-12-06T23:01:24.920484
102,employee_hire_evaluation,"Return the name , location and district of all shops in descending order of number of products .","SELECT T2.Name, T2.Location, T2.District FROM shop AS T1 JOIN hiring AS H ON T1.Shop_ID = H.Employee_ID JOIN evaluation AS E ON H.Employee_ID = E.Employee_ID ORDER BY E.Year_awarded DESC LIMIT 10",0.7457,falcon3:1b,2025-12-06T23:01:25.666688
103,employee_hire_evaluation,"Sort all the shops by number products in descending order , and return the name , location and district of each shop .","SELECT S.Name AS Shop_Name, S.Location, D.District FROM shop AS S JOIN hiring AS H ON S.Shop_ID = H.Employee_ID JOIN evaluation AS E ON H.Employee_ID = E.Employee_ID ORDER BY E.Year_awarded DESC, H.Number_products DESC LIMIT 10",0.7946,falcon3:1b,2025-12-06T23:01:26.462321
104,employee_hire_evaluation,Find the names of stores whose number products is more than the average number of products .,SELECT T2.Name FROM shop AS T1 JOIN hiring AS H ON T1.Shop_ID = H.Shop_ID JOIN shop AS T2 ON T1.Shop_ID = T2.Shop_ID WHERE T2.Number_products > (SELECT AVG(T2.Number_products) FROM shop AS T2),0.8163,falcon3:1b,2025-12-06T23:01:27.278624
